recruiter,recruit,degree,blk,testatus
2190,3,3,1,s
1673,12,8,0,s
2291,28,3,1,s
659,36,5,1,s
1990,45,6,1,s
1002,51,8,0,i
1617,53,11,0,i
1092,68,9,0,s
654,83,8,1,i
83,103,10,1,s
2545,105,5,1,s
2009,137,9,0,s
727,151,6,1,s
2980,171,13,1,s
232,186,5,0,i
3,206,11,1,s
2595,211,9,1,s
767,232,8,1,s
1947,264,7,1,s
2572,273,7,0,s
339,280,3,0,s
355,294,8,0,s
1012,330,7,0,s
2727,333,4,0,i
2530,334,7,0,i
1322,339,10,0,s
932,355,3,1,s
1247,384,6,1,s
2254,389,8,0,s
2761,404,8,0,i
1782,430,3,1,s
654,431,9,1,s
767,433,4,0,s
732,466,3,0,s
,468,2,1,s
2923,495,7,0,i
538,506,6,1,s
2611,513,9,1,s
151,519,4,0,s
519,534,5,0,s
2560,538,6,0,s
83,554,10,1,i
186,558,5,0,i
68,577,14,1,s
778,589,3,1,s
1739,614,4,1,s
554,617,6,0,s
1682,653,7,0,s
727,654,4,0,s
404,659,5,0,s
778,664,10,0,s
3,727,6,1,s
922,732,9,1,s
2487,767,9,0,s
2611,772,7,0,s
1582,778,6,1,s
2630,779,9,0,s
1620,813,9,1,s
2980,836,6,0,s
2432,839,12,0,s
1673,876,8,1,s
1861,882,7,0,s
2055,893,5,1,s
206,904,9,1,s
506,922,7,1,i
2978,932,4,0,s
1086,954,9,0,i
431,958,5,0,s
232,1002,7,1,s
1582,1012,7,1,s
1682,1023,9,0,i
,1033,5,1,s
389,1036,4,1,s
882,1056,9,1,i
186,1059,5,1,s
,1082,3,0,s
1445,1086,7,0,s
2794,1092,6,0,s
2457,1100,7,0,s
2923,1156,4,1,s
2658,1165,11,1,i
922,1173,1,0,s
2175,1193,10,1,s
2585,1232,3,1,s
2254,1247,7,1,s
1987,1249,7,1,s
2162,1260,5,1,s
1722,1270,9,1,s
2773,1305,8,0,s
2291,1311,8,0,s
2585,1322,8,0,s
1643,1343,6,1,i
519,1375,5,0,s
779,1391,7,1,i
137,1392,7,0,i
2119,1430,7,0,s
617,1439,5,1,s
1343,1445,10,0,s
2658,1487,10,1,s
1156,1505,4,0,s
1782,1520,7,1,s
1987,1522,8,1,s
778,1530,5,1,s
2820,1582,9,0,s
589,1591,5,1,s
433,1607,7,1,s
1987,1617,4,0,s
1643,1620,9,1,s
1002,1623,3,1,i
1649,1634,4,1,s
1883,1643,8,1,s
339,1649,5,0,s
1059,1673,6,0,s
1086,1682,7,1,s
2362,1695,6,0,s
1649,1696,7,1,s
1861,1722,11,1,s
1722,1739,7,1,s
2378,1782,5,1,s
1430,1786,7,0,s
617,1797,9,1,i
554,1807,14,1,s
2457,1846,10,0,s
1260,1861,9,0,s
554,1870,3,0,i
2621,1883,7,1,s
1249,1898,6,1,s
2284,1947,8,1,s
211,1948,11,0,s
1260,1954,6,1,s
1082,1980,8,1,i
334,1987,7,0,s
1520,1990,5,1,s
103,1994,5,0,s
2162,2009,5,1,s
36,2055,6,1,s
1375,2074,8,1,s
1643,2105,8,1,i
513,2119,5,1,s
2119,2121,5,1,i
137,2161,9,0,s
,2162,8,1,s
664,2168,7,0,s
922,2175,5,1,s
1445,2187,9,0,s
430,2190,6,1,s
1617,2227,5,0,s
614,2254,6,1,s
2530,2265,10,1,s
51,2270,6,0,i
430,2278,11,0,i
2761,2284,7,0,s
958,2291,9,0,s
273,2310,4,1,s
339,2336,2,1,s
2630,2338,3,0,s
732,2347,6,1,i
1520,2362,7,1,s
2533,2371,14,0,i
558,2378,11,1,s
2802,2432,15,0,s
506,2457,3,0,s
68,2477,8,0,s
1620,2478,2,0,s
2572,2479,4,0,i
339,2487,10,0,s
2761,2527,13,1,s
468,2530,6,1,s
1607,2533,7,0,i
2338,2545,10,1,i
659,2560,9,1,s
2802,2572,10,0,i
1980,2585,7,1,s
389,2595,6,1,s
1582,2611,8,1,s
1617,2614,4,0,s
1696,2621,6,1,s
333,2630,9,0,i
2487,2658,6,0,s
2362,2664,3,1,s
589,2713,7,1,s
1002,2727,7,0,i
12,2744,7,0,s
2923,2761,5,0,s
,2762,9,0,s
1530,2773,7,1,s
1086,2794,9,0,s
404,2802,9,1,s
333,2820,5,1,s
2545,2858,12,0,i
2190,2860,2,1,s
2530,2894,6,1,s
2432,2902,7,1,s
2362,2905,6,1,s
2270,2923,7,0,i
53,2931,7,1,s
767,2976,5,1,s
2227,2978,8,0,s
779,2980,8,0,i
