recruiter,recruit,degree,blk,testatus
2087,3,16,0,s
1335,7,21,1,s
2099,8,21,1,s
214,9,19,0,s
592,12,18,0,s
688,13,21,1,s
522,16,22,0,s
2099,23,29,0,i
1461,47,25,0,s
23,57,22,0,s
1778,58,21,0,s
1097,64,18,1,s
1837,68,18,0,s
1010,70,22,1,i
2053,78,22,1,s
,82,15,0,s
1463,85,14,0,s
620,112,18,1,s
415,130,18,0,s
1366,133,25,0,s
78,141,24,1,s
577,146,15,0,s
2280,171,17,0,s
1320,173,28,0,s
1556,210,21,1,s
2280,214,22,1,s
915,230,24,1,s
58,235,22,0,s
1960,241,19,1,s
1021,245,15,0,s
2401,251,26,0,s
783,263,24,0,i
2345,281,26,0,i
,289,11,0,i
1244,291,17,1,s
1631,293,17,0,s
2176,295,18,1,s
1766,298,22,0,s
2039,301,24,1,s
1556,304,27,0,s
1377,305,21,1,s
1477,311,22,0,i
489,318,18,1,s
241,320,23,0,s
1957,336,31,0,s
2401,360,25,0,s
2232,384,18,1,s
1804,388,30,1,s
2482,401,28,1,s
1596,404,19,1,s
2170,415,21,0,i
3,417,23,0,s
486,437,25,1,s
1068,479,14,1,s
1631,484,25,1,i
2171,486,19,0,s
1016,489,18,0,s
2176,522,21,0,s
2316,528,24,1,s
1366,535,30,1,s
1811,545,22,0,i
2050,548,19,1,s
939,556,23,0,i
645,566,27,0,s
1935,577,23,0,i
2328,592,25,0,s
798,593,25,1,s
479,597,23,1,s
723,606,16,0,s
625,611,14,1,s
1635,620,19,0,s
281,625,18,1,i
1245,630,16,1,s
535,637,18,1,s
2373,644,27,1,s
146,645,26,0,i
884,679,14,1,s
1126,686,22,0,s
1132,688,24,1,s
2291,690,26,1,s
1918,700,19,1,s
2425,702,25,0,s
,709,17,0,s
1793,723,22,0,i
2479,728,21,0,i
1124,747,22,0,i
2266,761,22,1,s
1814,764,17,1,s
2044,771,23,1,s
2082,783,17,1,s
2310,793,23,1,s
1814,798,20,1,s
1615,803,27,0,s
1692,835,24,0,s
645,846,29,0,s
1596,862,23,1,s
417,866,21,0,s
1837,870,14,0,s
2458,874,18,1,s
2044,875,15,1,s
1776,884,21,0,s
1783,888,26,0,s
1860,897,21,0,s
1390,898,27,1,s
384,915,26,1,s
548,935,21,1,s
241,939,17,0,s
897,950,26,0,s
884,1009,24,0,s
1482,1010,21,1,s
2039,1016,23,0,s
866,1021,27,0,s
235,1028,13,0,s
1328,1036,19,1,s
1125,1039,19,1,s
2318,1042,10,1,s
2171,1057,23,0,s
1692,1061,20,0,s
1125,1063,17,1,s
2039,1068,23,1,s
263,1069,33,0,s
484,1077,24,0,s
16,1079,19,0,s
1630,1082,17,0,s
2443,1088,20,0,s
1132,1097,24,1,i
16,1102,26,1,s
1795,1107,25,1,s
1411,1108,19,1,s
1077,1124,20,0,s
1635,1125,15,0,s
2269,1126,22,1,s
1318,1127,24,1,s
2099,1132,20,0,s
