recruiter,recruit,degree,blk,testatus
1034,5,24,0,s
966,7,21,1,s
301,8,21,1,s
1108,14,22,1,s
1428,21,16,0,s
1638,24,22,0,s
1841,27,23,1,s
253,38,24,0,s
455,77,21,1,s
976,87,19,0,s
1302,99,20,1,s
349,106,21,0,s
2419,107,22,1,s
2283,118,30,1,s
2200,120,19,0,s
153,147,22,1,s
681,150,24,1,s
830,153,22,1,s
220,155,31,1,s
1686,161,21,1,s
1907,163,25,0,s
821,171,17,0,s
1589,200,19,0,s
1045,202,24,1,s
87,206,25,0,i
344,216,18,1,i
582,220,18,1,s
1906,228,23,1,s
285,251,26,0,s
1687,253,23,0,s
343,260,16,0,s
1163,263,24,0,i
1592,272,24,0,i
1592,277,16,0,s
345,285,15,1,s
1108,286,18,0,s
2169,301,24,1,s
1528,308,19,1,s
350,310,18,0,s
171,311,22,0,i
595,335,25,1,s
1380,343,21,1,s
2353,344,24,1,s
584,345,27,1,s
1698,349,27,1,s
1589,350,25,0,s
2390,368,13,1,s
1001,370,15,0,s
857,395,20,1,i
2390,402,23,1,s
844,409,23,1,s
228,421,28,1,s
1921,424,24,1,s
8,437,25,1,s
1564,449,14,0,s
335,455,16,1,s
349,459,20,0,s
1911,460,21,0,s
1020,464,28,0,s
1153,466,21,1,i
301,477,26,1,s
1675,496,19,0,s
87,498,23,1,s
1675,512,19,1,s
120,515,16,0,s
7,516,21,1,s
753,519,22,1,i
2320,521,27,0,s
564,527,18,1,i
1688,541,18,1,s
1183,542,19,1,s
1884,560,18,1,s
1589,564,19,1,s
1521,577,23,0,i
681,578,18,0,s
1380,580,28,1,s
1133,582,20,1,i
1604,584,25,0,s
2238,586,23,0,s
2200,595,20,1,s
521,609,15,1,s
1907,613,17,1,s
1541,626,27,0,s
1975,642,28,0,i
923,653,22,0,s
2267,655,22,1,s
1822,658,16,1,s
496,659,18,0,s
1564,661,18,1,s
310,677,21,1,s
2059,681,30,1,s
541,687,26,0,s
785,710,15,1,s
909,716,28,1,i
2066,724,21,1,s
1380,748,22,0,s
1645,753,25,1,s
1227,757,16,1,s
459,769,22,0,i
1268,770,26,0,s
541,785,17,1,s
580,788,16,1,s
1020,821,15,1,s
1958,830,20,0,s
2287,844,19,1,s
496,852,16,0,s
251,857,24,1,s
150,859,17,1,s
311,866,21,0,s
595,869,21,0,i
1907,871,21,1,s
335,879,19,1,s
613,888,26,0,s
821,889,18,1,i
2452,892,19,0,s
2349,900,25,1,s
687,909,21,1,s
153,919,25,1,s
1822,923,29,0,s
1915,929,16,1,s
909,940,20,1,s
253,959,26,0,s
2201,966,34,0,s
869,976,19,0,s
1592,980,26,1,s
120,990,17,1,s
21,995,24,0,s
1360,1001,12,1,s
1090,1020,21,0,s
308,1029,25,1,s
1281,1034,21,0,s
1773,1040,16,1,s
2048,1045,19,0,s
658,1053,23,1,s
2223,1058,22,1,s
655,1067,13,0,s
200,1072,24,1,s
2435,1090,23,1,s
1360,1102,26,1,s
1321,1108,19,1,s
2109,1133,27,0,i
1917,1144,26,0,s
757,1147,25,1,s
869,1153,23,0,s
655,1163,18,1,i
498,1173,22,1,s
1769,1183,17,0,s
852,1184,24,1,s
2397,1201,20,0,s
1414,1213,28,0,s
966,1222,22,1,s
2435,1224,22,1,s
1001,1226,17,1,s
2109,1227,24,1,s
2179,1251,24,1,s
1958,1252,29,1,s
1213,1255,21,0,s
1513,1258,25,0,s
1759,1268,23,0,s
976,1281,27,0,s
2200,1289,18,0,s
437,1302,21,1,s
460,1312,17,0,s
541,1321,15,1,s
1067,1331,25,0,s
2333,1350,34,1,s
345,1360,26,1,s
161,1363,23,1,s
2177,1365,27,1,i
2287,1380,24,1,s
919,1383,14,1,s
1541,1394,19,0,i
516,1395,25,1,i
228,1414,21,1,i
1350,1427,17,0,s
1258,1428,26,1,s
1222,1442,29,0,s
,1444,22,0,i
