recruiter,recruit,degree,blk,testatus
1372,46,26,0,s
766,51,27,1,s
1375,53,28,0,s
1377,59,24,1,i
467,60,20,1,s
840,65,23,0,i
2209,73,30,0,s
840,75,21,0,s
1634,79,27,1,i
2391,92,21,0,s
2476,117,19,0,s
2426,129,20,1,s
157,132,26,0,s
2385,155,12,0,s
699,156,18,1,s
1768,157,19,0,s
2338,161,23,1,s
2174,209,25,0,s
1717,210,15,0,s
247,216,26,0,s
2434,220,21,1,s
1543,237,22,0,s
632,245,17,1,s
92,247,21,0,s
1523,275,19,0,s
155,284,24,1,s
1535,286,16,0,s
1938,295,19,1,i
53,315,32,0,s
1303,317,24,0,s
2464,323,27,0,s
1356,325,20,1,s
2341,336,23,0,s
2341,338,16,1,s
853,339,23,1,s
2228,352,32,0,i
1064,353,20,1,i
834,355,25,1,s
1907,363,27,1,s
2216,372,22,1,s
1319,374,21,0,s
75,377,17,0,s
1299,378,20,1,s
1584,386,21,0,s
60,392,24,1,s
1727,404,22,0,s
2213,409,18,0,s
295,438,25,1,s
1960,454,17,1,s
1828,458,16,1,s
,459,23,1,i
774,460,22,1,i
,461,16,1,s
730,467,33,1,s
1767,477,23,0,s
1619,496,21,0,s
2110,513,27,0,s
1717,522,16,0,s
1952,545,16,0,s
1634,549,20,1,s
750,552,18,0,s
1992,554,21,1,s
1375,583,31,0,s
132,598,19,0,s
467,599,21,1,s
,602,19,0,s
372,604,24,0,s
810,614,28,0,i
404,632,24,0,s
1634,640,24,0,s
161,648,20,0,s
1614,651,22,1,s
1373,656,19,1,s
286,663,25,0,s
1080,672,27,0,s
1675,699,17,0,s
216,705,24,0,s
1306,711,25,1,s
2353,714,20,0,s
1671,730,25,1,s
1987,736,13,0,s
705,747,20,0,s
75,750,27,0,i
1378,758,21,1,s
1746,766,16,0,s
73,774,19,1,s
1129,779,14,1,s
2209,782,14,1,s
1377,789,31,1,i
632,801,19,0,s
599,808,33,1,s
2476,810,15,0,s
750,811,18,1,s
392,816,23,0,i
908,831,20,1,s
458,833,21,1,s
79,834,14,0,i
2251,840,28,0,s
1836,843,26,1,s
1319,844,29,0,s
2448,851,18,1,s
1752,853,23,1,s
2081,857,21,0,i
960,867,24,1,s
2215,868,28,1,i
598,872,27,0,s
1804,908,21,0,s
46,913,24,0,s
552,925,24,0,s
1843,959,22,1,s
378,960,29,1,s
2042,972,27,1,s
161,976,23,0,s
2213,985,16,1,s
2235,989,16,0,s
,1004,22,0,s
1747,1059,21,0,s
1746,1064,19,0,s
758,1080,17,1,s
960,1089,24,1,s
1243,1102,22,1,s
868,1122,19,0,s
758,1124,21,1,s
161,1128,20,1,s
1621,1129,22,1,s
513,1147,25,1,s
156,1207,20,0,s
2136,1214,18,1,s
614,1215,21,0,s
1699,1237,26,1,s
355,1239,23,1,s
1550,1241,15,1,s
2224,1243,28,1,s
705,1250,21,0,s
210,1260,16,1,s
1214,1290,26,1,s
2224,1299,24,1,s
583,1303,22,0,s
363,1306,22,1,s
1290,1310,20,1,s
614,1319,30,0,s
1819,1330,20,1,s
672,1332,27,1,s
2129,1335,21,0,s
2111,1341,16,1,s
155,1342,19,0,s
2353,1349,22,0,s
2110,1356,27,1,s
2073,1372,14,0,s
73,1373,19,0,s
1652,1375,15,0,s
1543,1377,24,0,s
459,1378,20,1,s
237,1388,22,0,s
2121,1398,20,1,i
461,1408,19,1,s
1621,1416,13,0,s
2385,1417,18,1,i
1992,1424,18,1,s
353,1432,17,0,s
513,1436,19,0,s
1319,1438,25,0,s
552,1447,16,1,s
1004,1458,17,0,s
,1460,25,1,s
1504,1463,25,1,s
1080,1483,21,1,s
2111,1487,21,1,s
552,1492,20,0,s
1795,1501,21,0,s
336,1504,25,0,s
1592,1506,20,1,s
1752,1507,22,0,s
65,1518,23,0,s
374,1520,21,1,s
2452,1523,14,1,s
549,1529,19,0,s
1501,1535,23,0,s
1550,1542,22,1,s
1768,1543,20,0,s
1290,1550,16,1,s
705,1566,23,0,s
1492,1584,18,0,s
1004,1592,25,0,s
79,1614,22,1,s
,1619,23,0,i
1260,1621,27,1,s
73,1628,26,0,s
2129,1630,21,0,s
1621,1634,27,1,s
1372,1652,19,0,s
1592,1656,23,0,s
377,1671,16,1,s
477,1675,22,0,s
522,1678,17,0,s
1850,1693,21,1,i
913,1699,18,0,s
663,1710,18,0,s
1592,1717,26,0,s
1349,1727,14,0,s
2452,1729,23,1,s
1619,1746,22,0,i
853,1747,24,0,s
2306,1752,24,1,s
65,1767,19,0,s
1671,1768,19,0,s
1789,1775,25,1,s
1963,1776,14,1,s
2414,1780,19,0,s
1535,1789,14,1,s
1584,1790,35,0,i
2464,1795,20,1,s
2385,1801,23,0,s
640,1804,21,0,s
2111,1819,16,1,s
1938,1828,15,1,s
1819,1836,20,1,s
1584,1843,19,0,s
157,1850,18,1,s
972,1861,9,1,s
92,1868,17,0,s
404,1882,27,1,s
1828,1888,29,1,i
1940,1891,23,1,s
477,1907,21,1,i
1424,1938,18,1,s
2228,1940,20,0,s
237,1952,24,0,s
438,1958,20,0,s
714,1960,19,1,s
129,1963,16,1,s
1804,1987,17,0,s
1378,1992,19,1,s
648,2000,17,1,s
844,2006,17,0,s
1836,2019,20,1,s
699,2023,18,0,s
2238,2034,17,0,s
1378,2042,20,1,s
65,2050,20,0,s
1124,2073,15,1,s
2110,2081,20,0,s
1122,2110,23,0,s
648,2111,19,1,i
2391,2118,19,0,s
1424,2121,20,0,s
459,2129,24,0,s
1128,2131,21,1,s
1432,2136,20,0,s
1861,2151,30,0,i
1628,2155,19,0,s
1122,2174,22,0,s
1416,2182,15,1,s
355,2202,18,0,s
1416,2209,23,0,s
477,2210,20,1,i
2050,2213,18,0,s
554,2214,19,1,s
2228,2215,21,0,s
1747,2216,21,0,s
1907,2218,21,1,s
2308,2224,22,1,s
2151,2225,23,1,s
210,2228,14,0,s
1675,2235,23,0,s
2308,2238,22,0,i
,2251,26,0,s
782,2260,21,1,i
1303,2263,24,1,s
2464,2290,24,1,s
1356,2296,19,1,s
2235,2303,28,0,i
2359,2306,26,1,s
663,2307,30,0,s
339,2308,21,0,s
2019,2309,16,1,s
513,2313,18,0,s
1699,2330,27,0,s
496,2338,22,0,s
1795,2341,15,1,s
840,2353,16,0,s
1614,2356,18,0,s
,2359,25,1,i
976,2360,19,1,s
1214,2385,27,0,s
714,2391,29,0,s
1375,2414,16,0,s
868,2424,10,1,i
1398,2426,19,1,s
374,2434,22,1,s
1492,2438,16,0,i
1727,2448,24,0,s
339,2452,19,1,s
522,2464,18,0,s
1747,2476,17,0,s
1752,2483,22,0,s
