recruiter,recruit,degree,blk,testatus
386,2,9,1,i
387,5,7,1,i
387,6,10,1,i
583,8,12,1,i
770,17,14,0,i
83,20,3,0,i
50,23,6,0,i
121,24,9,1,i
932,27,6,1,i
344,28,9,1,i
184,29,10,0,i
44,33,4,0,i
757,40,4,0,i
184,41,11,1,i
67,44,6,0,i
,47,7,1,i
663,50,6,0,i
753,55,9,1,i
905,57,7,0,i
802,58,12,0,i
23,66,6,1,i
582,67,10,1,i
718,70,4,0,i
20,75,4,1,i
870,80,8,1,i
269,83,5,1,i
67,85,5,1,i
719,89,11,0,i
390,91,6,0,i
848,94,14,0,i
153,95,5,1,i
33,101,5,0,i
873,103,7,1,i
679,105,5,0,i
279,107,8,1,i
257,110,5,0,i
44,116,8,1,i
621,120,9,0,i
808,121,5,0,i
116,126,8,0,i
524,128,13,1,i
41,134,10,1,i
835,135,10,0,i
855,136,7,1,i
44,140,5,1,i
408,147,8,1,i
713,152,4,1,i
762,153,6,1,i
544,155,5,0,i
855,156,13,0,i
885,158,3,1,i
757,159,5,1,i
955,160,4,1,i
325,167,5,0,i
817,168,8,0,i
50,171,5,1,i
887,172,10,1,i
898,178,8,1,i
417,181,9,0,i
541,182,6,1,i
347,184,11,1,i
,199,4,1,i
763,200,7,0,i
708,203,10,0,i
718,212,8,1,i
817,217,7,0,i
760,227,6,1,i
610,230,7,0,i
329,232,6,1,i
520,233,7,1,i
856,239,8,0,i
905,242,5,1,i
834,245,10,0,i
230,250,7,0,i
344,253,4,1,i
755,257,8,1,i
639,259,8,1,i
,262,8,0,i
429,268,8,1,i
57,269,5,1,i
533,273,9,0,i
922,279,9,0,i
394,286,5,1,i
,288,3,1,i
167,294,4,1,i
582,306,5,1,i
269,312,9,0,i
898,314,12,0,i
644,315,10,1,i
160,316,6,0,i
,317,9,1,i
136,324,5,0,i
546,325,8,1,i
898,329,10,0,i
110,331,7,1,i
574,334,11,1,i
24,338,7,0,i
156,339,7,1,i
135,342,4,0,i
399,344,7,0,i
763,347,8,0,i
6,353,8,1,i
394,354,8,0,i
,355,4,0,i
,357,7,1,i
797,363,12,0,i
324,372,10,0,i
894,375,7,1,i
473,377,8,0,i
178,380,6,1,i
232,383,5,0,i
268,386,9,0,i
120,387,6,1,i
286,390,6,1,i
441,391,11,1,i
830,392,4,1,i
128,394,7,0,i
520,398,7,1,i
268,399,12,1,i
485,408,6,0,i
426,414,10,0,i
329,415,3,1,i
91,416,9,1,i
306,417,7,1,i
708,421,11,1,i
587,423,11,1,i
923,424,6,1,i
105,426,5,1,i
848,427,6,1,i
387,428,7,0,i
24,429,8,1,i
942,434,10,0,i
233,436,8,0,i
562,441,6,1,i
770,445,8,0,i
239,450,7,1,i
757,451,11,1,i
6,452,6,0,i
789,454,6,0,i
391,456,7,1,i
212,457,6,1,i
606,468,7,1,i
390,473,5,1,i
23,475,10,1,i
768,481,9,1,i
935,482,8,1,i
200,485,11,1,i
105,487,8,1,i
312,489,6,0,i
873,490,13,0,i
423,502,4,0,i
922,503,10,0,i
762,510,12,1,i
475,520,11,0,i
712,524,13,1,i
416,528,6,0,i
835,532,9,1,i
544,533,7,1,i
29,539,10,1,i
269,540,9,0,i
314,541,8,0,i
721,544,10,1,i
391,546,12,1,i
797,549,7,0,i
155,552,6,1,i
541,553,8,1,i
713,559,9,0,i
167,560,6,0,i
184,562,6,0,i
707,572,9,0,i
250,574,9,1,i
502,580,7,0,i
644,582,6,0,i
344,583,12,0,i
390,587,3,0,i
639,590,10,1,i
468,592,5,1,i
85,597,7,0,i
55,606,9,1,i
560,607,7,1,i
408,610,11,1,i
355,611,6,0,i
540,615,5,0,i
441,621,7,1,i
721,626,12,0,i
66,628,8,0,i
646,630,8,1,i
33,636,4,1,i
774,637,5,0,i
245,639,7,1,i
452,640,12,0,i
120,644,5,1,i
797,646,3,1,i
560,650,8,0,i
489,653,4,1,i
726,663,12,0,i
153,664,11,1,i
156,672,8,0,i
121,675,5,0,i
203,679,7,1,i
755,692,8,1,i
110,695,5,0,i
377,700,9,1,i
487,704,6,1,i
704,705,7,1,i
2,707,5,0,i
239,708,5,1,i
949,712,7,1,i
811,713,7,0,i
178,717,11,0,i
441,718,8,1,i
607,719,7,1,i
325,721,9,0,i
317,725,8,1,i
355,726,6,1,i
532,727,8,0,i
473,729,5,0,i
860,731,8,1,i
885,735,8,1,i
23,736,11,1,i
408,743,4,1,i
905,753,7,0,i
760,754,9,1,i
325,755,8,1,i
560,757,9,1,i
880,760,8,1,i
257,762,7,1,i
,763,4,0,i
811,768,9,0,i
312,770,5,0,i
787,774,7,0,i
167,781,2,1,s
324,782,7,1,i
763,784,5,1,i
475,785,4,0,i
611,787,8,1,i
847,789,10,0,i
770,793,6,1,i
829,797,8,1,i
312,802,8,0,i
41,808,8,0,i
242,811,9,0,i
607,813,4,1,i
399,817,10,1,i
70,829,6,1,i
924,830,7,0,i
134,834,12,1,i
67,835,9,1,i
363,845,3,0,i
423,847,5,0,i
110,848,10,0,i
83,850,7,0,i
510,852,11,0,i
847,854,6,1,i
66,855,8,0,i
922,856,8,1,i
784,860,9,1,i
452,870,7,1,i
29,873,7,1,i
242,880,6,1,i
75,882,9,0,i
,883,2,1,i
306,885,13,0,i
729,886,7,1,i
873,887,4,0,i
160,891,8,1,i
713,894,7,1,i
315,898,9,0,i
232,900,10,1,i
675,905,10,0,i
181,906,4,1,i
85,913,5,1,i
885,916,2,1,i
784,922,6,1,i
607,923,3,1,i
24,924,2,0,0
718,932,6,1,i
294,935,3,1,i
353,942,3,1,i
,949,2,1,0
644,952,3,0,i
974,955,2,0,0
273,960,1,1,i
932,962,2,0,i
789,974,2,0,0
377,984,1,0,0
848,986,2,1,i
544,1018,1,0,0
