recruiter,recruit,degree,blk,testatus
462,26,3,1,s
2072,55,3,0,s
1077,57,7,0,s
,62,6,0,i
1704,97,9,0,s
,118,3,0,s
2650,128,4,1,s
1079,132,7,1,i
57,139,9,0,s
1286,149,6,0,s
872,162,4,1,s
2394,190,5,1,s
426,212,7,0,s
2426,217,8,0,s
2872,219,4,1,s
1154,265,3,0,s
2859,368,6,0,s
2277,382,8,0,s
1852,426,4,0,s
2974,433,8,0,s
2133,457,8,0,s
1050,462,4,1,s
1852,481,5,0,s
132,488,7,1,i
1278,572,7,1,s
2177,591,7,0,s
2277,594,4,0,s
481,639,11,0,i
217,644,8,0,s
481,661,7,1,s
2072,665,4,0,s
162,679,4,1,s
2527,686,4,0,s
368,689,4,0,s
2288,739,7,0,s
265,742,4,0,s
2005,772,2,0,s
1359,782,9,0,s
1019,795,3,0,s
1560,872,9,1,s
1039,903,5,1,s
2433,925,7,0,i
591,957,4,0,s
1553,1004,8,0,s
2288,1008,6,0,s
1952,1014,5,0,s
903,1017,10,1,s
2133,1019,6,0,s
2394,1039,9,1,s
62,1041,5,0,i
488,1050,6,1,s
795,1077,5,0,s
2379,1079,8,1,s
782,1086,6,0,s
2105,1100,6,1,s
1776,1150,7,0,s
1972,1154,10,0,s
1553,1165,5,1,s
594,1174,5,0,s
1967,1201,9,0,s
2974,1233,8,0,s
1942,1270,8,0,i
26,1278,2,1,s
1270,1286,8,0,s
132,1287,1,1,i
1822,1290,8,0,s
665,1318,4,0,s
2043,1359,6,0,s
488,1360,5,1,i
1972,1449,5,1,s
1973,1466,9,1,s
,1473,2,1,s
,1475,3,1,s
1473,1553,3,1,s
1760,1558,6,0,s
1360,1560,7,1,s
2763,1569,11,0,s
872,1580,9,1,s
689,1609,4,0,s
742,1615,6,0,s
1086,1630,4,0,s
2903,1691,7,1,i
1359,1704,6,0,s
1580,1714,5,1,s
2308,1760,4,0,s
2426,1776,7,0,s
2872,1778,6,1,s
2836,1786,6,0,s
1050,1811,4,1,s
57,1822,4,0,s
1050,1850,7,1,s
2426,1852,7,0,s
462,1882,5,1,s
,1897,3,0,s
57,1942,3,0,s
2379,1944,1,0,s
2308,1952,6,0,s
2903,1967,6,1,s
2207,1972,6,0,s
594,1973,6,0,s
1615,2005,2,0,s
2433,2007,2,0,s
265,2043,5,0,s
1897,2072,6,0,s
872,2075,8,1,s
368,2105,6,1,s
591,2109,8,0,s
2836,2127,10,0,i
2072,2133,6,0,s
2430,2159,6,1,s
1008,2162,6,0,s
782,2166,6,0,s
1154,2170,10,1,s
1972,2177,9,0,s
457,2207,7,0,s
62,2227,3,0,s
2650,2277,4,0,s
217,2288,6,0,s
1174,2308,3,0,s
2741,2311,1,0,s
1286,2338,7,0,s
2007,2341,7,1,s
1318,2379,5,0,s
139,2394,4,1,s
1580,2395,4,1,s
1973,2426,4,0,s
1039,2430,3,1,s
2133,2433,8,0,i
2433,2493,4,0,s
1077,2494,6,0,i
1691,2498,7,1,s
1882,2527,2,1,s
1286,2572,7,0,i
1318,2585,5,1,s
1760,2591,11,0,s
2379,2650,6,0,s
1174,2662,5,0,s
2288,2708,3,1,s
2859,2741,3,0,s
1942,2750,7,0,s
55,2763,2,0,s
1077,2764,5,0,s
1811,2778,7,0,s
2662,2836,8,0,s
742,2859,5,0,s
2903,2872,3,1,s
1560,2903,5,1,s
118,2914,2,0,s
1882,2931,4,1,s
2227,2974,6,0,s
