recruiter,recruit,degree,blk,testatus
665,21,8,1,s
47,37,3,0,s
1174,47,6,0,s
454,57,3,0,s
1503,68,1,1,s
2329,81,4,1,s
1036,90,9,1,s
1351,102,5,0,s
971,106,9,1,s
771,108,6,0,s
1684,118,5,1,s
90,121,7,1,i
2779,142,1,1,s
2779,172,8,1,s
81,192,4,1,s
961,220,3,1,s
2054,233,6,1,s
820,245,5,1,s
1688,253,4,0,s
1432,269,8,1,s
2684,278,6,0,s
,286,10,1,s
2283,296,6,0,s
530,308,5,1,s
1237,314,5,1,s
2475,328,4,1,s
637,333,7,0,s
1684,340,5,1,s
812,369,6,1,i
2078,385,7,1,s
2063,394,7,1,s
2901,416,3,1,s
1885,426,6,1,s
2054,433,8,1,s
2771,434,6,0,s
956,454,9,0,s
2479,461,6,1,s
172,473,3,1,s
1432,517,3,1,s
192,528,5,1,s
1484,530,5,1,s
1080,575,6,0,s
1146,588,7,1,s
,630,6,1,s
1885,631,6,1,i
454,637,8,0,s
2044,639,3,0,s
1550,642,6,1,s
2414,657,2,0,s
2316,665,9,1,s
192,685,7,1,s
2730,729,6,1,s
2044,771,6,0,s
2329,800,6,1,s
426,803,4,1,s
631,804,4,1,s
804,812,5,1,s
3000,820,6,1,s
118,831,9,1,s
2271,835,5,1,s
956,853,1,0,s
1680,919,4,0,i
1483,936,8,0,s
286,956,7,0,s
2380,961,4,1,s
2063,971,6,1,s
1864,1027,6,1,s
631,1036,8,1,s
812,1037,4,1,s
1080,1048,8,0,s
1923,1053,6,0,s
1037,1057,4,1,s
1807,1080,6,0,s
2475,1094,11,1,s
118,1117,8,1,s
2264,1132,7,1,s
1237,1138,6,1,s
2263,1145,2,0,s
2020,1146,4,1,s
2172,1160,4,1,s
2472,1174,7,0,s
1731,1180,5,1,i
2492,1202,5,0,s
2379,1213,7,1,s
2683,1215,3,1,s
286,1236,9,1,s
2683,1237,7,1,s
2271,1255,9,1,s
269,1314,4,1,s
1923,1323,4,0,s
253,1351,8,0,s
637,1355,7,0,s
1132,1377,5,1,s
102,1424,6,0,s
192,1427,7,1,s
2901,1432,9,1,i
1661,1438,6,1,s
2688,1444,3,0,s
1202,1483,8,0,s
1080,1484,8,1,s
1919,1488,4,0,s
2414,1490,4,0,s
2472,1494,3,0,s
1160,1503,5,1,s
1882,1516,8,1,s
121,1524,7,1,s
1661,1525,4,1,s
1680,1537,8,0,s
121,1550,8,1,s
919,1575,4,0,s
2609,1640,8,1,s
2333,1661,6,1,s
1684,1669,5,1,s
2805,1680,3,0,s
2427,1681,3,1,s
919,1682,6,0,s
2791,1684,5,1,s
1537,1688,6,0,s
473,1693,4,1,s
269,1731,5,1,s
2044,1739,4,0,i
340,1758,4,0,s
1438,1764,8,1,s
1669,1806,6,1,s
333,1807,3,0,s
1213,1858,6,1,s
1806,1864,6,1,i
530,1882,4,1,s
2408,1885,6,1,s
771,1897,6,0,s
278,1919,5,0,i
588,1923,8,0,s
2251,1959,5,1,s
588,1990,5,1,s
81,2001,6,0,s
1180,2020,4,1,s
473,2042,4,1,s
,2044,4,0,s
2612,2047,6,1,s
1550,2054,4,1,s
,2063,4,1,s
1057,2078,4,1,s
394,2172,6,1,s
1036,2245,5,1,s
328,2251,3,1,s
2063,2263,6,0,s
106,2264,9,1,s
956,2266,6,0,i
106,2271,8,1,s
1537,2283,3,0,s
1806,2316,10,1,s
2001,2321,5,0,s
2054,2327,4,1,s
1117,2329,7,1,s
835,2333,5,1,i
2816,2379,6,1,s
1132,2380,3,1,s
831,2403,5,1,s
1688,2408,5,0,s
2805,2414,13,0,s
2779,2427,7,1,s
1355,2472,7,0,s
2333,2475,5,1,s
1959,2479,2,1,i
665,2481,6,1,s
1525,2492,7,0,s
1424,2531,11,0,s
269,2609,3,1,s
90,2612,4,1,s
3000,2672,8,1,s
1255,2683,5,1,s
1351,2684,8,0,s
812,2688,5,0,s
253,2691,2,0,s
1057,2730,2,1,s
394,2731,7,1,s
631,2738,3,1,s
1351,2761,5,0,s
2492,2766,11,0,s
2263,2771,6,0,s
328,2779,4,1,i
2283,2781,1,0,s
517,2791,7,1,s
333,2805,4,0,s
2329,2816,2,1,s
2380,2833,2,1,s
,2844,10,0,s
333,2866,6,0,s
1132,2901,11,1,i
47,2928,9,0,s
2047,2932,2,1,s
1202,2941,11,1,s
2805,2967,5,0,s
588,3000,6,1,s
