recruiter,recruit,degree,blk,testatus
347,5,8,0,i
109,8,9,1,i
957,13,3,0,i
3066,14,3,1,i
2417,30,10,1,i
911,39,5,1,i
1281,40,4,1,i
920,42,5,1,i
2638,44,6,0,i
2458,45,8,1,i
1451,63,8,1,i
1377,64,8,0,i
2694,75,6,0,i
258,82,4,1,i
1635,88,9,0,i
88,96,5,1,i
336,108,6,0,i
2438,109,6,1,i
846,112,9,0,i
2495,116,7,0,i
,131,5,1,i
112,141,6,1,i
2560,142,9,1,i
745,144,2,0,i
1991,171,10,0,i
142,176,10,0,i
1902,193,7,0,i
1862,202,4,1,i
2678,204,5,1,i
1786,206,9,0,i
1448,207,6,1,i
1321,221,7,0,i
588,223,8,0,i
2002,235,6,0,i
2002,237,10,1,i
2657,240,13,1,i
1603,248,7,1,i
2483,255,8,1,i
2251,258,5,0,i
782,289,7,0,i
1209,322,8,0,i
2239,336,8,1,i
804,338,9,1,i
1115,347,8,1,i
1736,348,7,0,i
141,353,1,0,i
221,358,8,0,i
695,365,4,1,i
2637,369,9,1,i
606,380,8,1,i
600,388,14,1,i
2371,395,8,0,i
957,402,8,0,i
727,404,2,1,i
766,427,7,1,i
2261,429,10,0,i
2406,434,6,1,i
1451,435,7,1,i
2464,438,8,1,i
1647,439,8,0,i
348,452,7,0,i
2235,461,9,0,i
2118,486,10,0,i
1201,491,5,1,i
2573,497,5,0,i
1979,523,5,1,i
725,524,8,0,i
2584,539,9,0,i
1864,540,12,1,i
745,551,8,0,i
1012,554,8,1,i
754,563,10,1,i
,577,5,0,i
2899,585,10,1,i
2360,588,8,1,i
688,600,10,1,i
971,606,8,1,i
789,613,4,0,s
725,618,7,0,i
1448,622,5,0,i
206,641,7,1,i
2584,645,8,1,i
2298,682,9,1,i
2146,688,5,0,i
2271,692,10,1,i
2251,695,9,0,i
347,720,9,0,i
922,725,8,1,i
2508,727,8,1,i
2406,728,6,0,i
2657,745,6,0,i
853,751,7,0,i
223,754,11,0,i
2440,766,7,0,i
2680,772,7,1,i
96,779,5,0,i
1250,782,13,1,i
1250,785,8,1,i
40,789,8,0,i
2130,801,9,0,i
429,804,7,0,i
1234,812,11,0,i
207,839,4,0,i
2110,845,9,1,i
1113,846,5,0,i
395,853,5,0,i
1534,859,7,0,i
523,875,8,0,i
395,880,10,1,i
1451,883,10,0,i
779,885,8,0,i
258,894,8,0,i
859,911,9,0,i
2495,920,6,1,i
2483,922,9,1,i
801,925,7,0,i
1132,928,12,1,i
975,934,5,0,i
1012,944,9,0,i
1029,957,5,0,i
554,971,6,1,i
96,975,7,0,i
96,979,6,1,i
1950,991,5,0,i
1432,1012,14,1,i
563,1029,8,1,i
804,1032,13,0,i
2537,1039,4,0,i
1680,1047,8,1,i
206,1078,6,1,i
1492,1085,8,1,i
1563,1113,6,1,i
1039,1115,8,1,i
975,1123,9,1,i
2495,1126,11,0,i
1194,1132,6,0,i
1373,1150,4,1,i
258,1163,6,1,i
40,1194,8,1,i
5,1201,2,0,i
2664,1207,6,1,i
2371,1209,6,0,i
2317,1215,8,0,i
971,1225,6,1,i
1029,1229,8,0,i
920,1234,10,1,i
1649,1238,7,0,i
2131,1250,7,0,i
2142,1265,8,1,i
365,1266,7,1,i
1126,1281,7,0,i
766,1315,6,1,i
754,1317,6,0,i
82,1321,5,0,i
108,1343,7,1,i
2417,1348,10,1,i
894,1357,9,1,i
524,1362,3,0,i
