recruiter,recruit,degree,blk,testatus
776,30,10,1,i
2500,36,7,1,i
1869,78,5,1,i
2147,81,5,0,i
1321,82,4,1,i
2000,84,8,1,i
2682,102,7,1,i
2147,110,3,1,i
2517,123,11,1,i
955,153,10,1,i
1521,158,9,0,i
1428,171,10,0,i
831,176,10,0,i
2692,180,7,0,i
1549,198,9,0,i
82,206,9,0,i
632,208,6,1,i
1015,213,4,0,i
1179,218,6,0,i
1321,221,7,0,i
373,237,10,1,i
2469,243,9,1,i
1914,244,8,0,i
2197,245,4,1,i
1419,251,7,0,i
82,258,5,0,i
1756,276,8,0,i
1929,283,8,0,i
1348,297,8,0,i
1587,318,7,0,i
1594,322,8,0,i
2013,334,10,0,i
,344,4,0,i
1056,351,4,1,i
2373,363,7,1,i
2459,370,6,0,i
110,373,11,1,i
36,379,11,1,i
1898,381,7,1,i
2459,393,11,0,i
2518,409,4,1,i
158,410,4,1,i
2310,446,7,1,i
654,474,10,1,i
1024,480,15,1,i
914,481,6,0,i
817,487,10,1,i
916,489,7,1,i
1683,502,11,0,i
1555,509,5,1,i
2048,510,14,0,i
1918,512,7,0,i
555,514,13,1,i
929,532,7,1,i
1159,540,12,1,i
1742,548,7,1,i
2640,555,5,0,i
1572,581,8,0,i
817,591,4,1,i
2310,601,4,0,i
2250,632,10,0,i
2012,638,6,0,i
1889,654,6,1,i
1332,666,8,1,i
2044,668,6,1,i
1149,679,3,1,i
1066,691,9,0,i
1735,697,5,0,i
1093,699,10,1,i
1607,704,4,0,i
1273,728,6,0,i
740,729,10,1,i
2559,735,8,0,i
297,740,6,0,i
2277,749,5,1,i
2139,756,8,0,i
1273,772,7,1,i
740,776,10,1,i
2337,784,9,1,i
2239,789,8,0,i
1869,800,4,0,i
393,812,11,0,i
1409,817,9,1,i
925,823,4,1,i
2517,831,7,0,i
914,847,5,1,i
2197,851,1,1,s
916,859,7,0,i
863,862,5,1,i
1188,863,10,0,i
487,867,6,0,i
970,876,12,0,i
,883,10,0,i
859,907,3,1,i
2373,914,10,0,i
1929,916,5,0,i
237,921,10,1,i
1657,925,7,0,i
363,929,8,1,i
1857,949,5,1,i
1914,955,4,1,i
1154,960,5,1,i
502,965,7,1,i
2113,970,12,0,i
1158,987,5,1,i
2585,989,5,0,i
1945,1010,8,1,i
1594,1015,8,1,i
2626,1024,8,1,i
2013,1051,6,0,i
740,1056,5,1,i
2015,1059,7,0,i
772,1063,7,1,i
1321,1066,5,0,i
862,1067,4,0,i
1582,1084,7,1,i
1991,1090,5,0,i
1829,1093,7,1,i
,1100,11,1,i
218,1111,8,1,i
1428,1116,9,0,i
1090,1137,6,0,i
812,1140,6,0,i
237,1143,7,1,i
1162,1149,5,1,i
334,1152,8,1,i
1385,1154,2,1,i
36,1158,10,0,i
245,1159,5,0,i
2411,1161,5,0,i
1521,1162,11,1,i
2015,1179,9,0,i
1657,1188,8,1,i
1607,1199,7,0,i
1010,1205,4,1,i
1385,1206,3,1,i
800,1218,10,1,i
2446,1225,6,1,i
1555,1266,7,1,i
1918,1273,15,0,i
2488,1286,5,1,i
123,1294,12,0,i
1093,1321,5,0,i
581,1332,9,0,i
1692,1348,10,1,i
1266,1369,12,1,i
1789,1371,6,1,i
84,1379,3,1,i
245,1385,5,1,i
1149,1386,9,1,i
1152,1409,10,1,i
1162,1419,12,0,i
1572,1428,13,0,i
1199,1489,8,0,i
1756,1513,5,1,i
1809,1521,4,1,i
1205,1546,6,1,i
158,1549,4,0,i
735,1555,10,1,i
2070,1570,7,1,i
2679,1572,12,1,i
1218,1573,9,1,i
1010,1582,9,1,i
949,1587,6,0,i
666,1593,8,0,i
245,1594,5,0,i
1549,1604,9,0,i
2015,1605,9,1,i
344,1607,5,1,i
1570,1609,7,1,i
1056,1613,5,0,i
691,1619,11,1,i
1756,1640,9,1,i
,1657,6,0,i
30,1674,5,0,i
514,1683,8,1,i
243,1692,4,0,s
1206,1696,5,1,i
2552,1702,8,0,i
1143,1735,5,1,i
2289,1742,12,1,i
410,1749,5,0,i
1513,1753,5,0,i
2518,1756,6,0,i
81,1761,3,1,i
3005,1789,4,0,i
1111,1806,11,0,i
2500,1809,9,0,i
2063,1820,11,1,i
1593,1829,6,1,i
487,1843,9,0,i
2145,1846,6,1,i
1809,1857,5,0,i
171,1869,7,1,i
2250,1889,8,1,i
2199,1896,5,1,i
1889,1898,9,0,i
363,1911,9,0,i
632,1914,7,1,i
666,1918,8,0,i
970,1929,8,1,i
907,1930,5,0,i
370,1937,7,0,i
1066,1945,11,1,i
1489,1948,6,0,i
,1977,6,1,i
1914,1982,13,1,i
2063,1991,10,0,i
2469,2000,11,1,i
2000,2012,9,0,i
1918,2013,10,1,i
2147,2015,6,1,i
1889,2044,11,1,i
,2048,11,1,i
2640,2055,7,1,i
2012,2063,4,0,i
1066,2070,9,1,i
1609,2077,8,1,i
502,2078,9,0,i
1683,2096,7,1,i
2326,2113,7,1,i
2063,2120,7,1,i
863,2136,10,1,i
283,2139,3,0,i
1869,2145,5,0,i
2488,2147,10,1,i
1609,2160,8,0,i
2310,2173,8,1,i
916,2197,9,0,i
691,2199,8,0,i
1948,2206,9,1,i
2429,2239,5,1,i
1152,2250,6,1,i
2630,2277,7,0,i
110,2289,10,0,i
1161,2310,8,1,i
1742,2326,6,0,i
510,2331,10,0,i
2574,2337,7,0,i
171,2340,6,0,i
2199,2361,6,1,i
1090,2373,8,1,i
1063,2379,6,0,i
2044,2382,4,0,i
2683,2385,5,0,i
1607,2403,5,0,i
697,2411,10,1,i
2860,2421,7,0,i
1385,2424,8,0,i
489,2429,11,0,i
2692,2432,14,1,i
1100,2443,7,1,i
949,2446,6,0,i
2469,2459,6,0,i
297,2465,9,0,i
581,2469,7,0,i
955,2474,7,1,i
102,2484,10,0,i
2695,2488,10,0,i
2013,2500,6,1,i
1753,2517,8,0,i
1218,2518,9,1,i
1111,2529,5,0,i
2197,2552,8,1,i
514,2559,6,0,i
1809,2565,6,1,i
1161,2574,9,0,i
1428,2579,3,1,i
2055,2584,15,0,i
480,2585,5,0,i
2446,2606,6,0,i
1188,2621,6,1,i
2277,2626,4,1,i
704,2630,9,1,i
1657,2636,9,0,i
1179,2640,7,0,i
1188,2643,10,1,i
2055,2648,8,0,i
2277,2670,7,0,i
2626,2679,10,1,i
772,2680,8,1,i
859,2681,5,1,i
1692,2682,9,1,i
862,2683,6,1,i
1513,2692,14,0,i
2630,2695,6,1,i
,2718,3,0,i
2682,2758,4,1,i
1948,2780,2,0,i
2139,2860,3,0,i
509,2913,2,0,0
2055,2933,5,1,i
2933,2990,1,0,0
1945,3005,2,0,i
171,3020,1,1,0
,3096,0,1,0
