recruiter,recruit,degree,blk,testatus
486,1,7,0,i
875,2,4,0,s
319,6,6,0,s
368,14,4,1,s
675,21,4,1,s
498,29,6,1,s
393,31,5,1,i
268,40,3,1,i
847,49,8,0,i
29,55,7,0,s
700,56,7,1,s
893,58,7,1,s
64,59,5,1,i
2,64,9,0,s
949,66,3,1,s
739,69,4,0,s
270,72,5,1,i
824,92,7,0,i
899,95,8,0,s
919,96,8,0,i
691,97,6,0,i
496,98,2,1,s
2,108,3,0,i
59,110,4,1,s
277,114,2,1,s
417,117,7,0,s
92,119,4,0,i
29,125,5,0,s
649,130,1,1,s
95,132,7,0,s
702,142,2,1,i
827,146,3,0,i
21,150,5,1,s
125,170,7,1,s
657,174,5,1,s
638,178,9,1,i
40,186,4,1,s
,194,3,0,s
49,206,4,1,s
328,208,2,0,s
611,209,7,0,s
771,223,8,0,i
895,224,7,1,i
419,233,10,1,s
486,249,6,1,i
49,258,4,0,s
436,260,3,0,s
949,268,5,1,s
372,270,3,1,s
970,277,5,0,s
303,281,3,1,s
903,285,5,0,s
307,287,5,0,s
,301,7,0,s
607,303,4,1,s
150,307,4,0,s
446,319,9,0,s
987,328,4,1,s
776,329,6,0,i
414,330,6,0,s
986,343,2,0,s
117,344,2,0,s
641,354,7,1,i
31,368,8,1,i
132,371,8,0,i
830,372,8,1,s
944,375,4,0,i
371,379,7,0,i
689,380,2,0,s
693,393,4,1,s
31,406,8,0,i
301,414,9,0,s
268,417,4,0,s
142,418,5,1,s
770,419,5,1,s
287,424,3,0,s
178,427,6,1,s
,428,4,0,s
756,429,6,0,i
548,434,5,1,s
92,436,8,1,s
610,446,4,0,s
620,453,6,1,s
330,455,3,0,s
689,457,5,0,s
575,462,6,0,s
178,466,5,0,s
551,469,7,1,s
436,477,4,1,s
619,480,9,1,i
480,486,7,1,s
847,487,1,1,s
652,491,2,0,s
667,493,7,0,i
620,496,6,1,s
480,497,4,1,s
258,498,3,1,s
49,502,7,0,i
429,508,4,0,s
770,510,6,0,i
,514,5,0,s
328,518,8,0,i
406,530,9,0,i
667,541,2,1,s
787,542,8,0,s
962,543,4,0,s
375,544,4,1,i
21,546,6,0,i
787,548,7,0,s
687,551,3,1,s
55,575,2,0,s
949,582,4,0,s
919,584,3,0,s
967,586,4,0,s
787,587,8,0,s
586,590,6,0,s
223,600,2,0,s
418,607,4,1,s
114,608,4,1,s
496,610,3,1,s
770,611,3,0,i
56,614,4,1,s
830,619,7,1,i
544,620,6,1,s
771,638,8,1,s
59,641,7,1,i
741,646,3,1,i
277,649,3,1,s
987,652,4,0,s
303,657,5,1,s
170,658,3,1,s
270,667,5,0,i
753,671,7,0,s
833,675,7,1,i
64,678,5,1,s
884,687,2,1,s
756,689,7,0,s
753,691,6,0,s
56,693,5,0,s
55,698,6,0,i
330,700,3,0,s
170,702,6,0,i
393,704,6,1,i
962,714,7,0,i
675,722,8,1,i
827,723,5,0,s
110,739,7,0,i
962,740,3,0,s
95,741,7,0,i
371,752,5,0,i
548,753,4,0,i
,756,2,0,s
97,769,6,0,i
59,770,8,1,s
641,771,9,0,i
258,776,8,0,i
963,787,6,0,s
771,795,4,0,s
611,796,9,0,i
418,811,5,1,s
830,824,7,1,s
831,827,8,0,s
419,830,6,1,i
125,831,5,0,i
530,833,3,0,i
66,847,7,0,s
29,867,6,0,s
117,875,4,0,s
368,884,4,1,s
610,886,1,0,s
224,893,4,1,i
649,895,5,1,s
446,899,5,0,i
657,903,5,1,s
453,904,9,0,s
827,905,4,0,i
319,908,3,1,s
6,919,3,0,s
646,927,4,0,s
964,929,7,1,s
64,944,4,0,i
999,948,2,1,i
693,949,5,0,s
493,952,8,1,i
146,959,5,0,i
741,962,6,0,i
496,963,7,1,s
657,964,3,1,i
893,967,7,0,i
702,970,8,0,s
174,976,4,1,s
741,980,5,1,i
899,986,5,0,s
95,987,3,0,s
970,996,5,0,s
608,999,6,1,s
831,1000,7,0,i
