recruiter,recruit,degree,blk,testatus
82,1,6,1,s
47,2,6,1,s
26,3,10,1,s
10,4,5,0,s
32,5,6,0,s
64,6,6,0,s
37,7,7,1,s
72,8,6,1,s
48,9,5,0,i
5,10,8,1,s
32,11,8,0,s
,12,6,1,s
97,13,5,1,s
59,15,6,0,s
7,16,6,1,s
,17,9,0,s
11,18,7,1,s
1,19,6,1,i
22,20,4,1,s
55,21,8,0,s
39,22,8,0,s
84,23,3,0,s
6,24,6,1,i
72,26,9,0,s
81,27,5,1,s
44,28,5,1,s
56,29,9,0,s
12,30,6,1,s
29,31,10,1,s
,32,9,1,s
26,34,4,1,s
1,35,9,0,s
56,36,9,0,s
41,37,9,0,s
18,39,5,1,s
1,41,9,1,s
,42,10,1,s
16,43,2,1,s
62,44,10,1,s
26,46,5,0,s
50,47,7,0,s
,48,4,0,s
66,49,2,0,s
3,50,3,0,s
36,51,3,1,s
11,53,4,1,s
70,54,5,0,s
22,55,6,0,s
69,56,8,1,s
89,57,5,0,s
41,58,4,0,s
13,59,10,1,s
,60,5,1,s
53,61,2,0,s
32,62,5,0,s
22,63,7,0,s
82,64,9,1,i
31,65,4,1,s
6,66,5,0,s
29,67,3,1,i
15,68,3,0,s
62,69,3,1,s
79,70,8,1,s
97,72,7,1,s
82,73,4,1,s
20,75,5,0,s
11,76,6,0,s
17,78,8,1,i
63,79,7,0,s
78,80,6,1,s
34,81,8,1,s
53,82,11,0,s
53,83,6,0,s
5,84,5,0,s
79,85,7,1,s
3,86,5,0,i
85,87,2,0,s
9,88,3,0,s
37,89,6,0,s
82,90,5,1,i
36,91,3,0,s
83,92,8,1,s
10,93,6,1,i
75,95,3,0,i
7,96,4,1,s
73,97,9,1,s
61,98,1,0,0
49,102,1,1,0
