recruiter,recruit,degree,blk,testatus
63,6,10,1,s
198,18,10,0,s
253,23,2,0,s
456,29,6,0,s
76,30,5,0,s
346,34,4,0,s
359,38,6,1,s
103,41,6,0,s
198,45,5,1,s
432,49,8,0,s
237,50,1,1,s
193,52,9,0,s
432,54,8,0,s
,56,6,0,s
393,61,8,1,s
181,62,4,0,i
83,63,7,1,s
38,67,12,0,s
104,76,10,1,s
241,77,5,1,s
442,83,8,1,s
30,85,7,0,s
182,87,7,0,s
276,97,4,1,s
240,98,9,0,s
463,99,8,0,s
61,100,4,1,s
212,103,6,1,s
289,104,7,0,s
34,115,7,1,s
397,116,4,1,s
385,118,6,1,s
195,124,5,0,s
327,131,6,1,s
200,132,5,1,s
18,152,3,0,s
162,156,6,1,s
212,162,5,0,s
,163,5,0,s
320,164,10,1,s
228,173,7,0,s
38,176,5,1,s
355,178,10,0,s
132,180,9,1,s
195,181,6,0,s
56,182,10,0,i
327,183,2,0,s
115,190,6,0,s
116,193,4,1,s
182,195,9,1,s
413,198,5,1,s
419,200,7,0,s
350,202,7,1,s
180,203,5,0,s
323,210,9,0,s
190,212,5,0,s
378,221,5,1,s
76,227,6,1,s
378,228,7,1,s
87,229,17,0,s
45,232,6,0,s
471,236,9,1,s
456,237,3,1,s
227,238,8,0,s
467,240,8,0,s
,241,4,1,s
98,244,12,1,s
276,253,4,1,s
116,255,8,0,s
6,258,7,0,s
480,261,6,0,s
29,270,11,0,s
56,275,7,0,i
,276,6,0,s
456,281,5,1,s
54,284,6,1,s
180,286,5,1,s
320,289,8,0,s
462,290,8,1,s
255,293,7,0,s
152,295,4,0,s
372,296,6,1,s
340,298,9,0,s
,300,6,0,s
85,302,4,0,s
178,306,9,1,i
77,315,5,1,s
23,316,2,0,s
388,318,7,0,s
52,320,12,1,s
229,323,6,1,s
83,327,9,0,s
373,329,6,1,s
372,339,4,1,s
295,340,7,0,s
181,342,8,0,s
385,346,5,0,s
77,350,3,1,s
255,351,10,1,s
30,355,7,1,s
193,359,8,0,s
181,361,9,1,s
370,363,7,1,s
275,364,7,1,s
238,369,8,0,s
85,370,8,1,s
329,372,6,1,s
350,373,6,0,s
6,374,12,0,s
162,375,9,1,s
255,376,8,0,s
190,378,6,0,s
406,383,3,0,s
488,385,9,0,s
471,387,5,0,s
316,388,7,1,s
176,389,6,1,s
182,393,4,0,s
236,396,4,1,s
229,397,12,0,s
61,398,7,1,s
351,406,6,1,s
163,410,15,1,s
87,413,7,1,s
462,419,10,0,i
373,429,13,0,s
83,432,9,0,s
451,433,6,1,s
289,442,9,0,s
472,448,4,1,s
236,451,5,0,s
164,456,6,0,s
104,461,7,1,s
,462,10,1,s
61,463,3,1,s
432,466,8,0,s
,467,9,0,s
163,470,4,1,s
320,471,11,0,s
461,472,6,0,s
200,480,5,0,s
,488,7,0,s
419,489,4,0,s
