recruiter,recruit,degree,blk,testatus
171,4,7,1,i
253,7,6,0,i
,8,2,0,i
718,9,6,1,i
474,11,9,0,i
592,13,7,1,i
143,16,11,1,i
151,25,5,1,i
735,28,12,0,i
798,29,7,0,i
324,30,6,1,i
836,31,8,1,i
103,32,11,0,i
779,38,5,0,i
306,40,6,0,i
877,52,6,1,i
417,56,8,0,i
771,59,5,1,i
555,60,8,0,i
741,64,4,0,i
877,66,5,0,i
731,75,7,1,i
,76,7,0,i
429,90,8,1,i
56,93,12,0,i
298,98,4,1,i
181,100,8,1,i
763,103,5,0,i
619,104,7,0,i
407,106,6,1,i
726,109,4,1,i
30,113,6,1,i
269,116,9,0,i
13,121,10,0,i
,125,9,0,i
703,126,8,0,i
741,127,16,0,i
432,130,6,1,i
796,135,4,0,i
135,137,3,0,i
677,139,10,1,i
746,140,5,1,i
279,143,12,1,i
328,146,6,1,i
769,148,5,0,i
766,149,6,1,i
11,151,9,0,i
143,153,4,1,i
143,160,3,1,i
25,161,4,1,i
329,167,9,0,i
353,168,13,1,i
611,169,9,0,i
592,170,7,0,i
359,171,9,0,i
655,180,9,0,i
735,181,5,1,i
715,189,6,0,i
441,191,6,1,i
217,194,8,0,i
759,195,5,1,i
151,198,3,0,i
718,200,6,1,i
181,201,5,1,i
368,210,8,1,i
40,214,7,0,i
733,215,9,0,i
655,217,8,0,i
571,249,5,1,i
139,253,11,0,i
745,255,7,1,i
618,262,9,1,i
543,267,4,1,i
401,269,11,0,i
447,272,11,0,i
658,274,3,1,i
427,279,5,1,i
723,280,10,0,i
9,285,11,1,i
106,288,7,0,i
871,292,13,0,i
745,298,7,0,i
871,301,5,0,i
419,302,8,0,i
104,304,6,0,i
562,305,3,0,i
90,306,5,1,i
887,308,5,0,i
743,319,14,0,i
614,323,7,0,i
712,324,4,1,i
746,326,9,0,i
902,327,6,1,i
658,328,10,1,i
359,329,10,0,i
429,330,6,1,i
214,331,4,0,i
611,332,5,1,i
730,333,6,1,i
170,334,10,1,i
432,339,13,0,i
766,344,5,0,i
328,348,12,1,i
279,349,8,1,i
715,353,5,0,i
566,359,10,0,i
720,360,8,0,i
30,368,6,1,i
828,376,9,1,i
712,380,11,1,i
146,383,7,1,i
730,384,11,1,i
66,401,10,0,i
104,402,6,1,i
415,405,11,0,i
121,406,7,0,i
726,407,5,0,i
628,409,13,1,i
680,410,6,1,i
500,411,9,0,i
748,415,10,0,i
305,417,8,0,i
146,419,9,0,i
478,422,6,0,i
333,427,6,1,i
106,429,5,1,i
541,431,8,1,i
677,432,4,0,i
733,441,10,1,i
326,442,9,0,i
721,447,5,0,i
531,453,5,1,i
703,454,9,0,i
411,455,7,0,i
825,458,5,0,i
330,466,8,1,i
344,467,7,0,i
334,470,4,1,i
758,474,10,0,i
333,478,6,1,i
542,487,12,0,i
,489,7,0,i
431,500,9,0,i
466,501,4,1,i
587,502,4,1,i
302,503,6,1,i
29,509,7,0,i
319,513,9,1,i
895,515,6,0,i
368,517,3,1,i
763,520,7,0,i
