recruiter,recruit,degree,blk,testatus
741,3,7,1,i
710,6,8,1,i
546,14,10,0,i
519,16,11,1,i
294,17,8,0,i
323,21,8,0,i
537,31,8,1,i
604,40,6,0,i
829,41,10,0,i
435,45,6,0,i
21,46,9,0,i
545,47,10,1,i
476,50,5,1,i
154,51,6,0,i
494,57,6,0,i
469,60,8,0,i
809,64,4,0,i
877,66,5,0,i
863,67,13,1,i
424,68,10,0,i
330,71,4,1,i
319,74,12,0,i
563,78,7,0,i
895,81,5,0,i
318,85,5,1,i
552,91,7,0,i
503,103,5,0,i
536,112,6,0,i
383,115,5,1,i
345,116,9,0,i
642,118,6,0,i
419,119,6,0,i
406,121,10,0,i
906,127,16,0,i
536,129,5,0,i
853,131,4,1,i
150,133,14,1,i
50,134,6,1,i
721,136,8,1,i
465,144,8,0,i
716,146,6,1,i
611,148,5,0,i
766,149,6,1,i
830,150,13,0,i
198,151,9,0,i
938,154,5,0,i
136,155,1,1,i
540,156,14,0,i
522,158,7,0,i
561,159,7,0,i
895,166,12,0,i
353,168,13,1,i
766,170,7,0,i
829,172,6,0,i
802,173,4,0,i
229,174,7,1,i
776,184,8,0,i
261,193,6,0,i
353,196,5,0,i
17,198,3,0,i
537,204,3,0,i
210,206,8,1,i
586,210,8,1,i
491,211,7,1,i
246,213,9,1,i
40,214,7,0,i
311,215,9,0,i
,227,8,1,i
294,229,6,1,i
623,239,5,1,i
770,241,9,1,i
6,244,5,1,i
329,246,7,1,i
526,253,11,0,i
,254,6,1,i
446,259,7,1,i
541,261,5,0,i
937,262,9,1,i
670,269,11,0,i
521,278,11,0,i
184,279,5,1,i
405,281,4,0,i
358,284,5,1,i
85,292,13,0,i
50,293,9,0,i
134,294,6,1,i
513,295,4,0,i
51,301,5,0,i
119,304,6,0,i
650,307,10,1,i
795,311,6,0,i
819,312,3,1,i
625,317,11,0,i
526,318,14,1,i
121,319,14,0,i
851,320,5,1,i
829,322,11,0,i
215,323,7,0,i
582,325,11,0,i
515,329,10,0,i
705,330,6,1,i
214,331,4,0,i
860,332,5,1,i
705,342,7,1,i
766,344,5,0,i
284,345,4,0,i
716,346,4,1,i
819,352,5,1,i
561,353,5,0,i
906,355,3,0,i
795,358,4,1,i
720,360,8,0,i
669,362,5,1,i
210,368,6,1,i
229,378,6,1,i
536,380,11,1,i
621,382,9,1,i
146,383,7,1,i
694,396,5,0,i
154,397,7,0,i
66,401,10,0,i
839,405,11,0,i
600,406,7,0,i
521,407,5,0,i
800,413,6,1,i
146,419,9,0,i
552,421,4,1,i
430,422,6,0,i
851,424,4,0,i
323,426,7,0,i
166,428,10,0,i
330,429,5,1,i
518,430,8,0,i
57,435,6,0,i
827,437,7,0,i
611,438,3,0,i
705,441,10,1,i
