recruiter,recruit,degree,blk,testatus
342,1,3,1,i
500,8,9,0,i
908,9,9,0,i
,13,5,0,i
196,15,6,0,i
840,30,5,1,i
464,33,10,1,i
973,35,7,1,i
606,43,6,1,i
328,46,8,0,i
888,47,8,1,i
336,54,8,0,i
403,60,11,0,i
888,68,9,1,i
487,70,5,1,s
601,71,5,1,i
104,75,10,1,i
676,80,8,0,i
68,81,8,1,i
570,84,6,1,i
601,85,9,1,i
96,87,8,0,i
601,91,7,1,i
376,96,10,0,i
533,97,9,0,i
855,98,10,1,i
342,104,5,1,i
624,105,5,1,i
636,106,10,1,i
415,111,12,1,i
600,113,6,1,i
548,114,3,1,i
827,119,4,0,i
113,122,2,1,i
372,129,10,1,i
816,133,8,0,i
827,134,12,0,i
337,138,7,0,i
376,142,8,0,i
426,148,6,1,i
592,153,7,0,i
514,159,3,0,i
8,161,6,0,i
459,162,6,0,i
686,165,7,0,i
339,170,8,0,i
751,175,6,0,i
412,177,12,1,i
605,180,5,0,i
475,182,7,0,i
,186,6,0,i
549,190,9,0,i
138,195,8,0,i
,196,4,0,i
570,198,9,1,i
,205,6,1,i
648,207,6,1,i
30,210,5,1,i
648,211,6,1,i
345,213,6,1,s
867,217,9,1,i
253,223,9,0,i
217,231,8,1,i
30,232,11,1,i
397,250,11,0,i
676,253,8,0,i
885,256,4,1,i
456,257,8,1,i
917,265,10,0,i
35,268,5,1,i
638,269,5,0,i
675,275,7,0,i
268,276,8,1,i
423,278,8,1,i
333,281,6,1,i
586,282,5,1,i
514,284,9,0,i
873,285,12,1,i
742,292,11,1,i
820,293,8,1,i
71,298,9,1,i
748,301,7,0,i
548,309,7,1,i
33,312,4,1,i
337,328,6,0,i
105,331,7,1,i
278,332,7,1,i
84,333,6,1,i
180,336,8,0,i
826,337,8,0,i
891,339,14,0,i
138,341,7,0,i
,342,11,1,i
347,343,8,1,i
104,345,12,1,i
826,346,10,0,i
177,347,5,1,i
512,353,8,0,i
148,357,12,1,i
536,360,4,0,i
612,372,10,1,i
676,376,5,0,i
605,383,5,0,i
704,384,5,0,i
