recruiter,recruit,degree,blk,testatus
971,2,4,0,i
641,3,5,0,i
559,5,9,0,i
469,7,4,1,i
631,8,9,0,i
199,9,9,0,i
297,17,10,1,i
794,23,12,0,i
448,26,5,0,i
134,29,5,0,i
304,34,3,0,i
792,41,8,0,i
468,45,7,0,i
255,48,10,0,i
95,51,4,1,i
444,54,8,0,i
200,55,8,0,i
487,56,10,1,i
150,57,10,0,i
346,60,11,0,i
245,63,9,0,i
559,64,15,0,i
895,66,12,1,i
711,75,10,1,i
310,76,3,0,i
41,79,5,0,i
426,82,8,1,i
943,86,4,0,i
559,87,8,0,i
,93,2,1,i
325,94,5,1,i
183,95,9,1,i
401,97,9,0,i
486,100,5,1,i
5,102,9,0,i
75,104,5,1,i
79,112,8,0,i
688,115,4,1,i
777,117,9,0,i
381,118,6,1,i
860,119,4,0,i
487,123,4,1,i
145,125,8,1,i
498,130,7,0,i
5,131,7,0,i
577,133,8,0,i
194,134,12,0,i
361,138,7,0,i
790,140,7,0,i
416,143,10,0,i
572,145,3,1,i
788,150,4,0,i
434,153,7,0,i
799,156,5,1,i
599,163,6,0,i
,170,8,0,i
519,173,8,1,i
342,177,12,1,i
66,179,4,1,i
700,183,5,1,i
577,189,8,0,i
887,191,7,0,i
779,192,10,0,i
519,193,5,1,i
791,194,7,0,i
348,196,4,0,i
516,199,6,0,i
697,200,6,0,i
721,203,10,0,i
193,204,7,1,i
204,205,6,1,i
721,208,10,0,i
476,209,8,1,i
508,212,7,0,i
688,219,9,1,i
486,226,2,1,i
140,227,2,0,i
875,232,11,1,i
535,233,6,1,i
495,236,6,0,i
143,237,7,0,i
792,240,6,0,i
95,241,9,1,i
209,242,4,1,i
751,243,3,0,i
150,245,4,0,i
241,246,9,1,i
246,247,10,1,i
452,248,9,0,i
243,254,5,0,i
3,255,5,0,i
57,258,9,0,i
794,264,10,0,i
276,268,5,1,i
,276,8,1,i
170,279,9,0,i
437,286,8,0,i
212,287,4,0,i
515,295,7,0,i
357,297,4,1,i
635,303,8,0,i
532,304,5,0,i
435,309,7,1,i
41,310,9,0,i
314,313,4,1,i
819,314,7,1,i
337,315,8,0,i
196,318,15,0,i
716,319,8,0,i
374,320,4,0,i
,323,10,1,i
242,325,3,1,i
762,326,10,1,i
535,327,6,1,i
826,337,8,0,i
400,342,11,1,i
631,346,10,0,i
798,347,5,1,i
382,348,8,0,i
381,349,6,1,i
374,350,9,0,i
358,351,6,1,i
400,357,12,1,i
179,358,4,1,i
759,361,4,0,i
687,373,8,0,i
428,374,9,0,i
381,378,10,1,i
897,381,8,1,i
279,382,6,0,i
713,385,4,0,i
310,391,6,0,i
472,395,7,1,i
374,399,11,0,i
268,400,5,1,i
112,401,9,0,i
430,405,3,1,s
508,409,6,0,i
326,411,2,1,i
713,414,9,0,i
791,416,10,0,i
693,421,5,0,i
1013,426,7,1,i
904,428,10,0,i
309,430,7,1,i
3,432,10,0,i
226,433,3,1,i
119,434,6,0,i
358,435,6,1,i
140,437,6,0,i
268,442,6,1,i
245,444,9,0,i
608,447,8,0,i
9,448,8,0,i
373,450,7,0,i
454,451,6,1,i
348,452,7,0,i
93,454,4,1,i
716,468,10,0,i
193,469,8,1,i
737,472,5,1,i
564,476,4,1,s
405,486,10,1,i
863,487,9,1,i
193,490,8,1,i
279,495,10,0,i
733,498,7,0,i
647,508,8,0,i
751,515,4,0,i
255,516,3,0,i
112,518,7,0,i
219,519,5,1,i
939,521,8,0,i
279,529,4,0,i
310,531,4,0,s
254,532,5,0,i
51,535,9,1,i
930,547,8,0,i
309,548,6,1,i
373,550,4,0,s
233,556,9,1,i
286,559,12,0,i
51,564,4,1,i
233,572,12,1,i
,573,5,0,i
751,576,7,0,i
428,577,10,0,i
737,589,6,1,i
153,592,7,0,i
143,596,8,0,i
191,599,10,0,s
444,603,7,0,i
695,605,11,0,i
382,608,9,0,i
75,618,11,1,i
86,623,5,0,i
635,630,6,0,i
45,631,6,0,i
183,632,6,1,i
730,635,12,0,i
800,641,4,0,i
848,647,5,0,i
156,650,5,1,i
112,654,4,0,i
179,667,9,1,i
2,668,4,0,i
721,673,6,0,i
777,675,7,0,i
414,682,6,0,i
779,686,7,0,i
45,687,10,0,i
442,688,8,1,i
153,691,8,0,i
391,693,8,0,i
240,695,12,0,i
532,697,3,0,i
895,700,5,1,i
183,702,12,1,i
938,706,3,0,i
944,707,7,0,i
454,711,9,1,i
943,713,8,0,i
170,716,11,0,i
857,721,9,0,i
857,725,9,0,i
819,729,12,1,i
196,730,4,0,i
711,731,8,1,i
9,733,5,0,i
450,734,8,0,i
749,735,5,1,i
851,737,8,1,i
589,744,7,1,i
790,745,5,0,i
900,748,5,0,i
276,749,7,1,i
495,751,13,0,i
401,757,4,0,i
605,759,8,0,i
227,761,9,0,i
737,762,12,1,i
428,777,6,0,i
243,779,7,0,i
119,788,12,0,i
203,789,10,0,i
641,790,5,0,i
860,791,5,0,i
255,792,8,0,i
448,794,8,0,i
487,798,3,1,i
897,799,11,1,i
170,800,8,0,i
447,801,7,0,i
358,802,8,1,i
378,812,4,1,s
802,819,9,1,i
346,826,9,0,i
119,827,9,0,i
556,828,4,1,i
208,842,7,0,i
903,843,7,0,s
327,844,8,1,i
761,848,8,0,i
66,851,9,1,i
693,852,10,0,i
450,857,9,0,i
432,860,9,0,i
309,863,5,1,i
385,868,5,0,i
232,873,10,1,i
476,875,8,1,i
208,880,13,0,i
385,883,7,0,i
631,887,10,0,i
276,895,5,1,i
247,897,10,1,i
904,900,3,0,i
516,903,6,0,i
826,904,5,0,i
236,927,3,0,i
29,930,3,0,i
143,933,1,0,i
531,938,4,0,0
900,939,4,0,i
550,943,5,0,i
416,944,6,0,i
391,971,2,0,i
939,1004,3,0,i
,1013,1,1,0
