recruiter,recruit,degree,blk,testatus
225,5,6,1,s
900,6,2,1,s
627,17,3,1,s
463,18,6,1,s
614,20,8,0,s
579,34,6,1,s
955,35,5,0,s
1000,37,5,1,s
740,38,3,0,s
788,49,5,0,s
847,53,6,1,i
861,58,8,0,s
152,70,5,0,s
409,76,4,0,s
404,91,5,1,s
76,101,3,0,s
370,105,2,1,s
132,114,6,1,i
841,117,6,0,i
582,120,4,0,s
70,125,4,1,s
761,131,4,1,s
211,132,5,1,i
859,137,4,1,i
648,139,6,1,s
137,143,5,0,s
624,145,4,1,s
468,152,9,0,s
58,153,6,0,s
828,171,3,0,s
753,185,6,1,s
273,188,5,0,s
132,191,7,0,i
722,192,3,0,s
506,200,7,0,i
900,201,5,0,i
125,207,2,1,i
139,208,8,0,s
335,211,5,1,s
145,220,10,1,s
305,225,4,1,s
192,227,6,1,s
703,229,8,1,s
813,232,7,1,s
878,236,3,0,s
553,244,5,0,i
143,245,3,0,s
775,256,1,0,s
294,258,7,0,s
340,265,6,1,i
399,273,5,1,s
753,276,5,1,s
955,280,4,0,i
986,286,6,1,s
595,292,8,0,s
,294,6,1,s
807,305,3,0,s
780,308,5,0,i
114,315,6,1,s
600,323,9,1,i
340,325,5,1,s
188,331,5,1,i
6,334,1,0,s
143,335,4,1,s
553,340,5,1,s
503,348,10,1,s
680,349,1,0,s
402,357,3,0,s
680,368,4,0,s
34,370,4,0,s
404,380,5,1,s
788,381,6,1,s
370,388,5,0,s
105,399,4,1,s
986,402,2,0,s
949,403,5,0,i
994,404,5,1,s
323,409,4,1,s
722,424,2,0,s
890,434,9,0,s
964,448,6,1,s
,450,7,0,s
188,457,5,0,i
491,462,3,0,s
567,463,5,1,i
841,464,4,0,s
683,466,6,1,i
780,467,5,0,s
735,468,10,0,i
58,490,2,0,s
759,491,10,0,s
903,503,8,0,i
840,506,4,0,s
713,536,4,1,s
595,543,4,0,s
18,547,5,0,s
556,550,8,1,s
368,553,4,1,s
631,556,5,0,s
325,558,7,1,s
424,567,6,1,s
,576,6,0,i
576,579,6,1,i
770,582,7,1,s
986,595,4,0,s
753,596,5,0,s
305,600,6,0,s
994,614,6,1,s
664,616,8,0,i
192,618,3,1,i
618,624,8,1,s
76,627,6,0,s
890,628,3,0,s
292,631,6,1,s
814,632,3,0,s
467,643,5,1,s
632,648,6,0,i
547,650,5,0,i
916,658,7,1,s
792,664,5,0,i
683,675,8,1,s
740,676,9,1,s
907,680,7,1,i
775,682,4,1,s
18,683,7,1,s
280,687,8,1,i
720,691,6,0,i
596,701,4,0,s
879,703,8,1,s
466,713,5,1,s
956,714,10,1,s
276,715,7,0,s
229,716,3,0,s
814,720,7,0,s
703,722,5,0,s
325,733,6,1,s
258,735,5,0,i
703,740,5,1,i
687,747,3,0,s
861,753,6,1,s
70,759,8,0,i
245,761,7,0,s
631,763,5,0,s
,770,4,0,s
5,775,8,0,s
120,780,9,0,i
720,781,5,0,s
900,787,7,0,s
280,788,7,1,s
984,792,6,0,i
964,796,9,1,i
632,807,5,0,s
434,808,6,0,s
631,809,5,1,s
956,813,3,1,s
735,814,5,0,s
114,818,2,1,i
340,828,8,0,s
225,840,9,0,s
759,841,8,1,i
854,843,3,1,s
658,845,7,0,s
200,847,2,0,s
813,850,6,0,s
467,854,2,1,s
658,856,5,0,s
491,859,4,1,s
434,861,3,1,s
143,868,3,0,s
890,870,5,1,s
614,878,3,1,i
34,879,7,1,s
323,890,9,0,s
859,896,5,1,s
914,900,5,1,s
770,903,5,0,s
947,907,2,1,s
120,909,6,0,s
245,914,6,1,i
125,916,5,1,s
139,927,5,0,s
207,933,3,1,s
643,947,9,1,i
658,949,7,1,s
761,955,3,0,s
325,956,3,1,s
687,964,4,1,i
989,971,5,1,s
843,972,5,1,s
211,984,9,0,s
553,986,8,0,i
292,989,5,0,s
870,994,9,0,s
989,995,5,0,s
947,997,7,0,s
331,1000,6,1,i
