recruiter,recruit,degree,blk,testatus
324,5,6,1,s
650,7,6,1,s
937,15,9,0,s
670,21,2,1,s
852,30,6,0,s
886,35,5,0,s
413,41,7,1,i
607,42,10,1,i
313,53,6,1,i
153,58,8,0,s
5,69,6,0,s
947,71,4,1,s
164,75,5,0,s
894,85,4,1,s
15,86,4,1,s
252,87,4,1,s
607,89,4,0,s
515,111,6,0,i
454,115,10,0,i
551,116,5,1,i
515,137,4,1,i
664,138,3,0,s
992,142,6,0,s
137,143,5,0,s
999,153,6,0,s
840,155,6,1,s
828,160,10,0,i
381,161,4,0,s
15,164,8,1,s
164,173,7,1,i
,176,8,1,s
457,188,5,0,s
116,203,7,1,s
908,208,8,0,s
675,211,5,1,s
87,213,3,1,s
992,217,4,1,i
830,219,5,1,s
840,225,4,1,s
920,230,7,0,i
957,242,10,1,s
885,252,7,1,i
454,253,2,1,i
307,258,7,0,s
894,259,4,0,s
828,262,11,0,s
851,269,9,0,i
889,270,4,0,s
488,274,6,0,s
862,281,4,0,s
35,288,5,0,s
258,294,6,1,s
53,297,5,1,s
454,307,5,0,s
562,313,7,1,s
868,314,6,1,i
262,324,3,1,s
188,331,5,1,i
551,332,11,1,s
41,341,6,1,s
897,345,4,0,s
897,346,3,1,s
607,347,5,0,i
431,350,3,0,i
258,352,4,0,s
856,369,3,0,s
681,379,6,0,s
922,381,6,1,s
274,385,3,0,i
730,387,2,1,s
,388,5,0,s
627,399,4,1,s
590,407,2,0,s
999,413,5,1,i
455,414,3,0,s
986,426,6,0,i
577,429,5,1,s
219,431,5,1,s
574,432,6,1,i
7,435,5,1,s
153,448,6,1,s
828,451,6,0,s
85,454,4,1,s
35,455,8,0,s
111,457,5,0,i
332,458,5,0,s
732,465,4,0,s
759,467,5,0,s
604,486,3,0,s
294,488,4,0,s
332,495,5,0,s
714,496,8,1,s
495,498,8,1,i
350,515,7,0,i
252,517,4,0,s
577,533,7,0,s
947,535,8,1,s
87,546,2,1,s
387,548,7,1,s
87,549,5,1,s
624,551,4,0,s
115,556,5,0,s
262,557,5,1,s
379,562,4,1,s
934,563,4,0,s
429,571,6,1,s
458,574,5,1,s
517,577,4,0,i
262,590,4,0,s
253,603,5,1,i
551,604,4,0,s
616,607,6,0,i
889,608,6,1,i
664,616,8,0,i
331,618,3,1,i
618,624,8,1,s
664,625,7,0,s
258,626,4,0,s
830,627,6,0,s
648,632,3,0,s
164,633,3,0,s
937,634,8,0,s
467,643,5,1,s
885,646,6,1,i
138,648,6,0,i
314,650,5,0,i
324,655,6,0,s
780,664,5,0,i
852,666,4,1,s
160,670,7,0,i
604,675,8,1,s
399,676,9,1,s
627,681,4,1,s
997,689,2,0,i
548,692,3,0,s
213,699,4,0,i
608,705,3,1,s
920,708,7,0,i
666,714,10,1,s
455,725,1,0,s
648,730,6,1,i
625,732,3,0,s
577,744,8,1,i
929,755,3,0,s
708,759,8,0,i
379,760,4,1,s
961,763,5,0,s
385,766,4,1,i
467,780,9,0,i
714,784,5,1,s
86,826,5,1,s
208,828,8,0,s
916,830,3,1,s
840,833,5,1,s
533,837,2,0,s
517,840,9,0,s
908,841,8,1,i
274,842,4,0,s
347,846,4,1,s
85,849,8,0,s
252,851,8,0,s
274,852,3,0,s
467,854,2,1,s
549,856,5,0,s
414,862,6,0,s
115,865,9,1,i
143,868,3,0,s
643,885,6,1,s
388,886,7,0,s
563,887,8,0,i
137,889,3,1,s
208,894,8,0,s
533,895,4,0,i
846,897,4,1,s
624,901,9,1,i
,908,2,0,s
288,916,5,1,s
548,917,4,1,i
350,920,6,0,i
780,922,4,0,i
856,924,5,1,s
213,929,9,1,i
997,934,4,0,s
208,937,5,0,s
862,939,5,0,s
288,940,1,0,s
643,947,9,1,i
546,957,4,1,s
842,961,7,0,s
7,968,5,1,s
922,978,7,0,s
675,980,1,0,s
997,986,8,0,i
626,991,2,1,i
846,992,4,0,s
53,994,9,0,s
71,997,7,0,s
347,999,4,1,s
