recruiter,recruit,degree,blk,testatus
869,5,6,1,s
755,7,6,1,s
661,14,4,0,s
438,16,8,0,s
463,18,6,1,s
663,20,8,0,s
488,36,5,0,s
819,42,10,1,i
850,44,6,1,s
194,52,5,1,s
451,79,2,0,i
728,81,5,0,i
615,91,5,1,s
929,92,6,1,i
805,104,4,1,i
447,106,7,0,s
359,110,2,0,s
195,112,4,1,s
552,114,6,1,i
654,124,6,0,i
220,127,7,0,i
216,141,3,1,s
277,148,5,1,s
767,149,6,1,s
272,152,9,0,s
448,153,6,0,s
840,155,6,1,s
680,156,4,1,s
783,157,6,0,s
927,168,5,0,s
603,185,6,1,s
677,186,2,0,s
838,191,7,0,i
79,194,8,1,i
149,195,7,1,s
44,197,4,1,s
950,216,4,1,s
371,220,10,1,s
958,221,8,0,i
791,236,3,0,s
973,239,7,0,s
216,241,6,1,s
483,249,3,0,s
517,252,7,1,i
707,259,4,0,s
654,268,4,0,s
715,271,3,1,s
315,272,5,0,s
715,276,5,1,s
,277,6,0,s
20,282,2,0,s
330,283,3,0,s
687,284,4,1,i
468,289,4,0,i
488,294,6,1,s
363,295,5,0,s
191,296,5,1,s
558,315,6,1,s
620,317,9,0,s
756,321,5,1,i
406,326,7,0,s
787,330,9,0,i
483,333,2,0,i
805,336,4,1,s
572,338,8,0,s
537,344,10,1,s
803,348,10,1,s
513,351,2,1,s
688,359,8,1,i
20,363,4,1,s
375,368,4,0,s
197,371,4,1,s
317,375,5,1,s
677,376,6,0,s
537,398,1,0,s
576,403,5,0,i
500,406,6,1,s
505,413,5,1,i
483,417,7,0,i
451,432,6,1,i
975,436,4,0,i
403,438,8,0,i
249,447,9,0,i
869,448,6,1,s
914,450,7,0,s
153,451,6,0,s
338,455,8,0,s
359,463,5,1,i
463,466,6,1,i
338,468,10,0,i
363,481,5,0,s
950,483,8,0,i
599,487,5,0,i
295,488,4,0,s
338,497,3,0,s
348,498,8,1,i
620,500,5,1,s
543,503,8,0,i
543,505,6,1,i
371,513,7,0,i
124,517,4,0,s
805,519,4,0,s
564,525,4,0,i
767,533,7,0,s
572,537,5,0,s
595,543,4,0,s
917,548,7,1,s
221,552,3,1,i
368,553,4,1,s
236,558,7,1,s
665,564,6,0,i
197,572,4,0,s
432,574,5,1,s
195,575,4,1,s
149,576,6,0,i
141,578,4,1,i
576,579,6,1,i
168,585,6,1,i
574,588,5,1,s
986,595,4,0,s
751,599,7,0,i
500,603,5,1,i
682,615,3,1,s
929,620,3,1,s
195,621,5,1,i
952,653,5,1,s
498,654,7,1,i
663,657,9,0,s
81,658,7,1,s
194,661,2,0,s
124,663,3,0,s
315,665,4,0,s
468,668,5,0,i
155,677,5,1,s
368,680,7,1,i
148,682,4,1,s
747,687,8,1,i
958,688,3,0,i
436,691,6,0,i
371,692,3,0,s
818,696,4,0,s
585,699,4,0,i
794,707,5,0,s
241,708,7,0,i
376,715,7,0,s
505,719,5,0,s
691,720,7,0,s
152,726,2,0,s
708,727,6,0,s
330,728,5,0,s
794,744,8,1,i
691,747,3,0,s
975,751,3,0,s
185,753,6,1,s
929,755,3,0,s
194,756,4,1,s
252,767,6,0,s
417,774,2,0,s
18,783,4,0,i
447,787,7,0,s
220,790,5,1,s
185,791,4,0,s
755,794,7,1,s
168,803,3,1,s
819,805,5,1,s
114,818,2,1,i
432,819,8,0,s
376,825,5,0,s
284,838,3,0,s
517,840,9,0,s
448,850,6,0,s
106,869,5,1,s
241,870,5,1,s
52,872,3,0,s
,878,3,1,i
574,879,7,1,s
,882,8,0,i
787,900,5,1,s
680,907,2,1,s
900,914,6,1,i
691,917,4,1,i
216,927,5,0,s
148,929,9,1,i
819,943,6,0,i
403,949,7,1,s
,950,3,0,s
505,952,4,1,s
578,958,8,0,s
579,959,2,1,s
282,973,5,0,s
882,975,7,0,i
553,986,8,0,i
,989,5,0,s
376,990,3,0,s
989,995,5,0,s
615,1000,6,1,i
