recruiter,recruit,degree,blk,testatus
1632,11,4,0,i
1301,28,11,0,i
1472,29,10,1,i
268,31,9,0,i
393,37,6,0,i
1660,42,11,0,i
192,46,9,0,i
166,52,8,1,i
776,58,9,0,i
270,63,10,0,i
180,68,9,0,i
1759,70,7,1,i
483,71,7,0,i
516,77,8,1,i
1717,80,10,0,i
184,84,8,0,i
1881,96,7,0,i
761,103,4,0,i
1028,107,8,1,i
834,108,9,0,i
393,118,5,1,i
695,122,8,0,i
749,125,9,1,i
838,152,8,0,i
1070,153,8,1,i
1501,158,9,1,i
1322,166,6,0,i
1747,177,11,0,i
1012,180,8,1,i
1070,184,4,1,s
788,192,8,1,i
980,205,8,0,i
500,230,8,0,i
486,243,9,0,i
1710,245,3,1,i
46,253,10,1,i
834,254,5,1,i
1667,259,3,0,i
,261,12,0,i
1192,264,12,1,i
1525,265,10,0,i
1196,268,10,1,i
522,270,8,1,i
425,272,5,1,i
657,278,8,0,i
551,279,8,1,i
979,280,8,0,i
1145,283,6,1,i
1207,287,8,1,i
498,298,7,0,i
1969,301,8,0,i
1230,305,9,0,i
425,314,7,0,i
1751,320,10,1,i
1881,324,11,0,i
982,328,9,0,i
1149,329,12,1,i
1507,339,3,1,i
103,341,7,0,i
177,350,5,0,s
1100,353,6,1,i
872,368,11,1,i
883,373,6,0,i
166,376,15,0,i
1464,380,12,0,i
788,393,9,0,i
1330,397,7,1,i
437,407,7,0,i
152,413,4,1,i
439,417,10,0,i
921,422,8,0,i
738,425,6,0,i
631,430,10,0,i
380,437,8,1,i
1246,439,3,0,i
28,454,7,0,i
283,467,11,1,i
1012,473,12,1,i
1626,476,9,1,i
1182,483,5,0,i
,486,1,1,i
1632,490,6,1,i
166,498,8,0,i
42,499,8,1,i
153,500,10,1,i
1515,516,6,0,i
760,517,8,0,i
551,522,9,0,i
851,544,5,1,i
70,550,8,0,i
37,551,7,0,i
1515,571,8,1,s
1170,580,8,0,i
742,584,6,0,i
1727,587,7,0,i
1759,588,8,0,i
980,601,2,0,i
1012,617,10,1,i
700,622,11,1,i
1507,625,8,0,i
324,627,5,1,i
1438,631,12,1,i
118,634,4,1,i
1360,646,8,0,i
941,648,8,0,i
1410,650,8,0,i
516,653,7,0,i
631,655,6,0,i
42,657,7,1,i
425,662,4,0,i
517,671,12,1,i
63,672,5,0,i
688,678,13,1,i
1937,679,11,1,i
760,688,7,0,i
761,695,3,1,s
1535,699,7,0,i
1792,700,8,0,i
1501,701,7,0,i
28,703,7,0,i
1192,706,3,0,i
1372,715,7,0,i
,738,6,0,i
648,742,10,0,i
941,743,11,1,i
703,745,7,0,i
1869,749,2,1,i
1159,752,4,0,i
417,760,11,1,i
738,761,9,1,i
1474,776,7,0,i
912,784,15,0,i
1741,788,9,1,i
1345,794,6,0,i
1262,801,5,0,i
634,834,7,1,i
1196,836,7,0,i
407,838,4,0,i
1869,850,4,1,s
96,851,10,0,i
928,860,7,1,i
1411,861,11,0,i
301,871,6,0,i
1170,872,8,1,i
1724,877,6,1,i
1262,878,5,0,i
617,883,6,0,i
679,889,8,1,i
46,897,9,0,i
28,902,5,1,i
1529,912,9,1,i
1346,915,9,0,i
1100,916,7,1,i
1837,920,10,0,i
1737,921,5,1,i
584,928,7,1,i
1322,937,8,1,i
439,940,11,0,i
1095,941,6,0,i
1741,971,6,0,i
1331,979,5,0,i
1473,980,5,0,i
1956,982,3,0,i
499,993,8,1,i
679,1012,12,0,i
1570,1020,9,1,i
80,1028,5,0,i
350,1036,8,1,i
1841,1070,8,1,i
1725,1083,6,0,i
253,1085,6,0,i
1501,1089,8,0,i
601,1095,8,0,i
1196,1100,8,0,i
1227,1101,8,0,i
1515,1102,9,1,i
1183,1103,6,0,i
788,1106,8,1,i
625,1110,11,0,i
430,1121,10,0,i
253,1123,10,1,i
1527,1127,7,0,i
1121,1140,11,1,i
915,1145,14,1,i
738,1149,4,0,i
1346,1159,5,1,i
1102,1170,13,1,i
1311,1182,5,0,i
1346,1183,8,1,i
1866,1192,9,1,i
476,1196,9,0,i
63,1203,7,1,i
68,1207,9,1,i
1785,1215,9,0,i
42,1227,4,1,i
877,1229,9,0,i
1182,1230,11,0,i
1717,1246,7,0,i
324,1262,11,0,i
877,1293,9,0,i
1992,1295,4,1,i
397,1301,4,1,s
476,1303,6,0,i
921,1311,11,1,i
1095,1312,8,1,i
96,1319,5,0,i
634,1322,6,0,i
921,1330,13,0,i
1012,1331,7,1,i
742,1345,7,1,i
979,1346,7,1,i
517,1352,7,1,i
265,1358,9,0,i
1447,1360,5,1,i
1866,1372,7,0,i
1665,1376,8,1,i
850,1386,4,1,i
1089,1392,9,0,i
498,1394,10,1,i
368,1410,6,0,i
941,1411,8,1,i
1464,1437,4,1,i
878,1438,10,0,i
265,1442,8,1,i
265,1447,7,0,i
339,1450,8,0,i
752,1460,10,1,i
243,1464,6,1,i
657,1472,6,0,i
118,1473,5,0,i
1376,1474,6,0,i
,1483,5,0,i
584,1491,2,1,i
1472,1494,3,0,i
551,1496,8,1,i
68,1501,7,1,i
1215,1505,11,1,i
1653,1507,9,1,i
1089,1515,7,0,i
283,1525,6,1,i
1103,1527,5,1,i
580,1529,6,0,i
871,1535,8,1,i
