recruiter,recruit,degree,blk,testatus
713,3,9,0,i
1164,4,9,0,i
157,5,6,1,i
73,9,11,1,i
957,13,8,0,i
146,14,5,1,i
1873,15,6,0,i
726,18,7,0,i
1722,20,8,1,i
1572,27,9,1,i
454,28,11,0,i
1054,38,9,0,i
1314,42,11,0,i
482,45,6,0,i
1320,51,5,1,i
1047,52,8,1,i
124,57,6,1,i
1685,69,6,1,i
372,73,10,1,i
1434,74,5,1,i
1516,77,8,1,i
952,79,3,1,i
1369,87,5,1,i
341,89,8,0,i
233,94,9,1,i
628,99,8,0,i
761,103,4,0,i
1560,104,11,1,i
482,117,8,0,i
1246,122,8,0,i
297,124,15,1,i
1384,127,4,0,s
380,128,12,0,i
1131,132,5,0,i
154,134,8,1,i
14,136,3,1,i
1073,142,6,1,i
1896,146,6,0,i
569,147,7,0,i
376,149,9,1,i
1133,151,2,0,i
449,154,9,0,i
51,157,4,0,i
1512,176,7,1,i
77,184,4,1,s
15,196,9,0,i
69,207,7,0,i
1572,208,5,0,i
1061,212,3,0,i
1131,216,11,0,i
1110,218,11,1,i
1767,228,5,0,i
257,229,6,0,i
500,230,8,0,i
924,233,8,1,i
924,243,9,0,i
454,246,6,0,i
647,257,8,0,i
1668,277,3,1,i
1042,281,5,1,i
713,293,6,0,i
1065,294,9,0,i
677,296,8,1,i
1213,297,11,1,i
967,307,8,0,i
726,309,9,1,i
1429,310,11,1,i
1434,320,10,1,i
1784,332,4,0,i
1750,337,9,0,i
1018,341,7,0,i
1445,353,6,1,i
1375,365,8,1,i
1516,366,5,0,i
937,372,8,1,i
69,374,10,1,i
1314,376,15,0,i
1454,378,7,0,i
1336,380,12,0,i
881,384,10,1,i
216,385,6,0,i
1504,404,15,0,i
761,409,9,1,i
1445,412,10,0,i
9,421,5,1,i
538,424,8,0,i
1493,427,5,1,i
376,442,9,0,i
579,447,12,1,i
1651,449,5,0,i
2010,454,7,0,i
1320,460,8,0,i
1421,461,7,0,i
427,464,7,1,i
959,479,6,1,i
,482,6,0,i
942,484,13,1,i
243,486,1,1,i
1320,500,10,1,i
484,501,8,0,i
1336,507,5,0,i
337,508,10,0,i
550,509,7,1,i
1506,511,3,0,i
1583,515,6,1,i
635,538,8,1,i
1454,541,11,1,i
924,550,8,0,i
579,569,10,0,i
1061,573,5,1,i
154,579,5,1,i
,614,6,1,i
94,621,7,0,i
1162,628,9,1,i
1077,633,7,1,i
1195,635,3,1,i
1599,647,7,1,i
1453,651,5,0,i
5,666,6,0,i
412,669,3,0,i
424,670,10,0,i
1173,671,12,1,i
154,677,11,0,i
538,687,3,1,i
647,689,8,0,i
1748,693,8,0,i
1484,710,3,1,i
959,711,11,1,i
230,713,8,1,i
669,726,9,1,i
1607,732,8,1,i
1750,746,3,0,i
778,747,4,1,i
,756,7,0,i
628,758,6,0,i
484,761,9,1,i
1314,768,8,0,i
257,769,6,1,i
832,778,6,1,i
808,784,15,0,i
761,786,5,1,i
635,796,7,1,i
1580,808,5,1,i
515,832,7,1,i
479,847,8,1,i
1514,853,11,1,i
687,858,10,0,i
713,860,7,1,i
1173,873,7,0,i
52,881,8,0,i
461,891,10,1,i
1279,892,13,1,i
1112,903,10,0,i
796,909,7,1,i
212,924,7,1,i
281,937,8,1,i
1112,940,11,0,i
1195,942,10,0,i
573,952,5,1,i
,957,6,1,i
1653,959,13,1,i
212,967,7,0,i
1348,969,5,1,i
176,970,8,1,i
508,986,7,0,i
229,993,8,1,i
218,998,12,1,i
1685,1018,10,1,i
1816,1030,11,0,i
1514,1042,7,1,i
117,1047,3,0,i
1164,1054,9,1,i
1042,1061,7,1,i
309,1062,6,1,i
380,1065,7,1,i
147,1073,4,0,s
1381,1077,5,1,i
,1082,4,0,i
296,1084,13,1,i
1209,1089,8,0,i
1610,1093,6,0,i
353,1100,8,0,i
1771,1107,5,1,i
808,1109,9,1,i
479,1110,11,0,i
881,1112,4,0,i
924,1127,7,0,i
87,1131,14,0,i
230,1133,5,0,i
1687,1143,10,0,i
99,1151,3,0,i
500,1152,8,1,i
51,1162,11,1,i
670,1163,2,1,s
1672,1164,9,0,i
460,1173,7,0,i
1198,1174,11,0,i
1598,1188,10,1,i
,1195,6,0,i
940,1198,4,1,i
18,1207,9,1,i
784,1209,8,1,i
146,1213,8,0,i
970,1246,7,0,i
1460,1254,8,0,i
257,1257,7,1,i
1173,1262,11,0,i
970,1279,4,1,i
710,1288,6,0,i
1077,1302,9,0,i
,1314,7,1,i
1163,1319,5,0,i
449,1320,9,0,i
1572,1330,13,0,i
808,1336,7,1,i
1030,1345,7,1,i
374,1348,5,1,i
711,1351,3,0,i
1279,1355,10,0,i
1042,1369,3,0,i
1754,1375,6,1,i
147,1377,4,1,i
1571,1381,4,1,i
409,1384,6,1,i
1279,1414,7,0,i
1077,1417,9,1,i
1152,1421,7,1,i
15,1425,13,1,i
233,1429,8,0,i
1127,1434,5,0,i
,1445,4,1,i
20,1453,10,1,i
1516,1454,7,1,i
412,1460,10,1,i
969,1484,12,1,i
1580,1485,10,1,i
384,1493,12,0,i
1417,1496,8,1,i
5,1497,6,0,i
176,1504,5,1,i
670,1506,9,0,i
479,1512,10,0,i
45,1514,5,0,s
372,1516,5,0,i
424,1524,9,0,i
1107,1549,3,0,i
246,1556,12,0,i
427,1560,10,0,i
1754,1571,11,0,i
1162,1572,13,1,i
1460,1580,7,1,i
207,1583,7,0,i
1784,1595,11,0,i
1484,1598,9,1,i
341,1599,8,1,i
233,1607,13,1,i
786,1610,2,0,s
1784,1617,6,1,i
1493,1625,9,1,i
550,1632,7,0,i
670,1633,9,1,i
45,1651,6,1,i
353,1653,8,0,i
647,1656,7,0,i
1162,1657,6,1,i
1062,1668,11,0,i
1065,1669,9,0,i
89,1672,11,1,i
957,1685,9,1,i
1047,1687,9,0,i
87,1697,3,0,i
376,1706,4,1,i
207,1716,5,0,i
1524,1722,6,0,i
147,1737,11,0,i
959,1748,5,1,i
677,1750,11,0,i
768,1754,10,1,i
873,1766,6,0,i
1460,1767,5,1,i
1351,1771,10,0,i
1722,1784,12,0,i
1766,1793,6,1,i
1434,1796,10,0,i
957,1800,10,1,i
903,1816,8,1,i
952,1858,4,1,i
1716,1873,2,0,0
1685,1896,6,0,i
677,1930,4,1,i
550,1962,2,1,0
51,1974,3,1,i
1697,2010,2,0,i
