recruiter,recruit,degree,blk,testatus
1772,15,4,1,i
341,31,7,1,s
1822,36,5,0,i
2838,50,5,1,s
1445,51,6,0,s
756,60,3,1,s
98,68,4,1,s
967,86,5,0,s
2593,95,7,1,i
684,98,6,0,i
637,102,5,1,s
341,113,3,1,s
68,120,2,0,s
86,121,5,1,s
2621,135,5,1,i
1065,137,2,0,s
378,152,3,0,s
2329,167,5,1,s
2548,186,3,0,s
2355,187,3,1,s
318,190,7,0,s
891,205,8,0,i
15,210,3,0,s
1076,212,9,1,s
2789,236,6,0,s
486,238,5,1,s
603,244,4,1,s
2482,259,9,0,s
2393,262,6,0,s
2621,264,5,0,i
2196,265,4,1,s
1241,267,3,0,s
1087,274,6,0,s
238,304,5,0,i
747,313,6,0,i
684,318,3,1,s
477,326,4,0,s
2101,337,6,1,s
1504,341,8,0,s
1014,351,6,0,s
2689,360,7,0,s
980,362,2,1,s
2404,366,2,1,s
2223,369,3,0,s
360,378,7,0,s
1516,393,6,0,s
1087,397,4,1,s
2736,400,3,1,s
2651,406,4,1,s
1117,419,9,0,s
378,442,6,0,s
360,443,6,0,s
212,445,6,1,s
2196,455,10,0,i
2477,458,7,0,s
1516,459,4,0,s
212,461,7,1,i
210,462,2,0,s
2881,474,5,0,s
2108,475,2,1,s
1029,477,7,0,s
461,486,10,0,s
1191,494,5,0,i
2536,523,5,1,s
1241,532,6,1,s
1634,549,5,0,s
1218,556,6,0,s
443,561,1,0,s
1798,563,9,0,s
1865,568,8,1,i
238,586,8,0,s
462,601,6,0,s
212,603,3,0,i
1583,621,6,0,s
1499,627,4,0,i
2404,634,3,1,s
2651,637,6,1,s
51,638,5,0,s
2066,644,12,1,i
2747,654,7,0,s
586,677,7,1,s
795,684,8,1,s
98,685,6,1,i
568,713,5,1,i
903,722,9,1,s
1944,737,4,0,i
1006,747,6,0,i
2802,748,2,1,s
2173,756,5,1,s
806,761,4,1,s
891,767,3,0,s
2159,773,4,0,s
378,791,3,1,s
2565,795,2,1,s
1029,804,7,0,s
1724,806,5,0,s
1810,821,10,1,s
400,839,8,1,s
713,853,4,1,i
2696,857,7,0,s
400,874,8,0,i
1006,888,2,0,s
1759,891,5,0,s
,895,4,1,s
2386,903,3,0,s
2386,912,4,1,s
912,940,3,1,s
304,947,9,0,s
121,952,6,1,s
1729,967,5,0,s
2960,980,4,1,s
1634,985,7,1,s
2689,1006,7,0,i
1644,1012,3,0,s
1048,1014,7,0,s
236,1015,6,0,s
1182,1029,7,1,s
2536,1039,3,1,s
1327,1048,4,0,s
31,1062,9,0,s
857,1065,8,1,s
1309,1070,10,1,s
15,1076,3,1,i
1724,1087,5,1,s
1327,1111,5,1,s
1385,1117,6,1,s
1888,1125,5,1,s
,1157,4,0,s
1182,1168,3,1,s
756,1169,4,0,s
60,1182,7,1,s
2429,1191,7,1,s
2620,1201,6,0,s
1358,1218,6,1,s
1781,1228,8,0,s
2159,1229,7,0,s
1564,1236,6,1,s
2196,1238,7,0,s
304,1241,4,0,s
2801,1246,6,0,s
2289,1251,7,1,s
486,1259,6,1,s
791,1262,4,1,s
2479,1273,5,1,s
1739,1281,6,0,s
1218,1308,8,1,s
2164,1309,3,0,s
1994,1312,7,0,i
874,1327,5,0,s
50,1358,6,1,s
2621,1378,8,1,i
1865,1385,8,1,i
2960,1433,5,1,s
2696,1445,4,0,s
419,1467,9,0,s
621,1499,5,0,s
2801,1504,8,1,s
791,1505,5,0,s
1281,1514,4,0,s
50,1516,4,0,s
2064,1535,4,0,s
1865,1544,5,1,s
2162,1555,6,1,s
1565,1564,6,1,s
1987,1565,9,1,s
2162,1582,5,0,i
2565,1583,6,1,i
2881,1588,7,0,s
459,1597,3,1,s
1499,1598,4,0,s
980,1617,7,1,s
1241,1619,4,1,s
486,1634,3,0,s
187,1644,9,0,i
1617,1691,6,0,s
2477,1724,9,1,s
2066,1726,6,1,s
