recruiter,recruit,degree,blk,testatus
80,2,6,0,s
95,4,6,0,i
,5,8,0,i
47,6,6,1,s
,7,7,1,s
86,8,9,1,s
92,9,6,0,s
,10,4,0,s
18,11,8,1,s
11,12,7,0,s
19,13,3,1,s
80,14,8,0,s
,15,4,1,i
84,16,8,1,s
57,17,7,1,s
8,18,7,1,s
71,19,6,1,s
68,21,7,0,s
47,22,8,1,i
38,24,8,1,s
12,25,8,0,s
66,26,4,0,s
12,27,5,0,s
17,28,11,0,s
79,29,9,0,s
31,30,6,0,s
76,31,8,0,s
65,32,5,1,i
39,33,3,0,s
66,36,2,1,s
49,38,6,0,s
66,39,2,0,s
26,40,7,1,i
17,41,6,1,s
49,42,8,1,s
46,45,7,0,s
,46,7,0,i
7,47,9,1,s
84,48,3,1,s
52,49,6,0,s
13,50,2,1,s
16,51,5,1,s
70,52,7,0,s
10,53,8,0,i
52,55,11,0,s
6,56,11,1,s
55,57,6,1,s
7,59,5,1,s
12,60,10,0,i
28,62,5,0,s
78,65,7,0,s
,66,3,0,s
11,68,5,0,s
29,69,5,0,s
8,70,8,1,s
40,71,2,1,s
30,72,4,0,s
95,73,6,0,i
28,74,4,0,s
85,75,4,0,s
45,76,7,0,s
22,77,8,1,s
22,78,4,0,i
53,79,7,0,s
7,80,6,0,s
69,82,6,0,s
88,84,8,1,s
31,85,6,1,s
59,86,8,1,s
84,87,7,1,s
65,88,4,0,s
91,89,5,1,s
21,90,7,0,s
85,91,7,1,s
69,92,4,0,s
,93,9,0,s
27,95,5,0,i
15,96,3,1,s
21,98,11,0,s
95,99,4,0,s
49,100,2,0,0
