recruiter,recruit,degree,blk,testatus
2999,40,6,0,s
397,47,2,0,s
1223,61,7,0,s
1467,82,5,1,s
1063,96,5,0,s
2404,121,7,0,s
2999,164,4,0,s
585,175,8,0,s
164,179,4,0,s
2271,195,6,1,s
1063,219,5,0,s
1848,250,9,0,s
1800,255,5,1,i
912,257,10,0,s
1849,259,4,0,s
2365,300,6,1,s
2425,301,5,0,s
,355,5,0,s
912,361,5,0,s
746,378,6,0,s
2117,381,4,1,s
491,397,9,0,s
1479,404,4,0,s
1313,408,5,0,s
554,417,8,1,s
2153,429,3,0,s
636,432,7,0,s
923,440,8,0,s
1693,443,6,1,s
690,445,3,0,s
1943,449,4,0,s
2425,491,3,0,s
1800,505,4,0,s
1862,506,5,0,s
1089,520,6,0,s
1063,536,5,0,s
449,547,1,0,s
2976,554,4,1,s
1089,567,5,0,s
,576,3,0,s
355,585,5,0,s
2108,586,6,0,s
121,626,2,0,s
910,636,7,0,s
443,645,4,1,s
40,648,6,0,s
2132,688,4,0,i
355,690,9,0,s
1848,697,4,0,s
1685,703,5,0,s
2720,746,5,0,s
1242,765,8,1,s
82,778,5,1,s
179,821,7,0,s
2481,844,3,0,s
440,869,7,0,s
2108,910,4,0,s
219,912,5,0,s
1494,923,9,0,s
2132,927,2,0,s
910,960,4,0,s
506,966,6,0,s
2418,971,5,1,s
1862,978,6,0,s
966,981,2,0,s
1494,1056,8,1,s
301,1063,5,0,s
1242,1079,8,1,s
1223,1085,8,0,s
175,1089,4,0,s
1322,1094,6,0,s
2741,1101,1,0,s
2741,1148,5,0,s
536,1186,5,0,s
2040,1203,4,0,s
1685,1223,7,0,i
1742,1228,4,0,s
,1233,7,0,s
2549,1242,4,1,s
40,1313,6,0,i
255,1317,6,1,s
1094,1318,7,0,s
1974,1322,3,0,s
567,1333,7,0,s
1693,1340,5,0,s
219,1342,1,0,s
2153,1353,4,0,s
257,1430,6,0,s
567,1439,5,0,s
645,1467,9,1,s
397,1479,4,0,s
1318,1494,8,0,s
1954,1503,4,0,s
1974,1544,7,0,s
219,1578,4,0,s
869,1685,8,0,s
1974,1693,4,0,s
1333,1742,5,0,s
2418,1764,10,1,s
971,1780,5,1,s
981,1794,3,0,s
491,1800,7,0,s
910,1810,4,0,s
1975,1816,6,1,s
626,1848,6,0,s
1318,1849,8,0,s
449,1862,7,0,s
2213,1943,5,0,s
2040,1954,8,0,s
2724,1974,7,0,s
82,1975,5,1,s
443,2007,6,1,s
1685,2040,5,0,s
2213,2054,3,0,s
2866,2069,6,1,s
2285,2097,6,0,s
2741,2108,5,0,s
2549,2117,3,1,s
2040,2132,4,0,i
1544,2144,4,0,s
,2153,4,0,s
2724,2213,10,0,s
2117,2271,7,1,s
2108,2285,5,0,s
1203,2330,5,0,s
636,2335,4,0,s
765,2363,6,1,s
2866,2365,5,1,s
2799,2369,3,1,s
301,2404,9,0,s
1816,2418,6,1,s
1340,2425,6,0,s
765,2474,2,1,s
912,2481,8,0,s
1848,2491,5,0,s
1975,2549,5,1,s
1223,2626,4,0,s
2549,2698,4,1,s
2829,2712,7,0,s
869,2720,6,0,s
1089,2724,5,0,s
536,2741,7,0,s
1056,2799,9,1,s
1693,2829,3,0,s
1816,2866,5,1,s
361,2926,6,0,s
1794,2937,3,0,s
2698,2971,3,1,s
1975,2976,5,1,s
1479,2999,6,0,s
