recruiter,recruit,degree,blk,testatus
2221,43,10,0,s
1902,78,5,0,s
2590,83,7,0,s
1878,113,3,1,s
647,133,7,0,s
1005,137,8,1,s
647,176,8,0,s
1228,192,5,0,s
1608,217,4,0,s
1470,250,9,0,s
217,253,9,0,s
2590,258,3,0,s
2457,265,3,0,s
2850,266,3,0,s
,309,4,0,s
2571,327,4,1,s
1259,355,5,0,s
448,363,5,0,s
2221,390,4,0,s
1005,406,8,1,i
2956,425,2,1,s
78,427,4,0,s
192,448,4,0,s
2442,453,7,0,s
541,497,4,0,s
789,512,5,0,s
133,541,4,0,s
933,586,6,0,s
497,589,4,0,s
807,607,3,0,s
919,617,8,0,s
1005,643,4,1,s
1870,647,3,0,s
1136,695,5,0,s
943,701,6,0,s
2979,731,5,0,s
701,746,5,0,s
851,780,4,0,s
390,789,7,0,s
1807,807,13,0,i
1132,821,7,0,s
976,847,7,0,s
1959,851,5,0,s
955,886,7,0,s
2862,913,6,0,s
2284,919,8,0,s
2222,922,7,1,s
1870,933,4,0,s
1807,943,5,0,s
2869,946,3,0,s
2459,953,5,0,s
2426,955,4,0,s
2956,976,4,0,s
2571,1002,6,1,s
1431,1005,9,1,i
1723,1020,5,0,s
643,1034,4,1,s
406,1077,7,1,s
2693,1087,2,1,s
922,1102,2,1,s
2217,1129,8,0,s
1902,1132,6,0,s
390,1136,5,0,s
821,1200,3,0,s
2134,1222,5,0,s
2862,1228,4,0,s
1870,1233,7,0,s
2596,1237,4,1,s
943,1239,4,0,s
2693,1245,5,1,s
1937,1259,3,0,s
266,1303,4,0,s
2459,1318,7,0,s
78,1356,3,0,s
922,1431,7,1,s
1737,1460,7,1,i
2968,1463,4,1,s
2773,1470,6,0,s
2222,1607,5,1,s
176,1608,9,0,s
217,1655,9,0,s
2040,1685,8,0,s
1742,1723,5,0,s
1102,1737,7,1,i
1228,1742,5,0,s
2221,1756,5,0,s
2134,1776,5,0,s
1902,1784,4,0,s
1902,1807,9,0,s
1937,1855,2,0,s
,1870,5,0,s
2782,1878,4,1,s
2819,1902,10,0,s
363,1934,9,0,s
2869,1936,5,0,s
913,1937,6,0,s
2881,1941,4,0,s
2675,1948,7,1,i
2869,1959,6,0,s
258,2040,5,0,s
607,2052,8,0,s
448,2099,7,1,s
1136,2134,7,0,s
1136,2138,5,0,s
2592,2193,5,1,s
2675,2210,2,1,s
448,2217,6,0,s
1723,2220,6,0,i
586,2221,5,0,s
,2222,2,1,s
2770,2278,3,0,s
2589,2284,6,0,s
2758,2285,5,0,s
943,2330,5,0,s
2217,2337,8,0,s
406,2419,2,1,i
933,2426,5,0,s
976,2440,3,0,s
919,2442,7,0,s
258,2457,9,0,s
1902,2459,6,0,s
1034,2523,4,1,s
2675,2571,5,1,s
2956,2572,7,0,s
1470,2577,6,0,s
,2589,2,0,s
1784,2590,5,0,s
1077,2592,5,1,i
2696,2596,3,1,s
309,2629,3,0,s
1245,2672,6,1,i
1087,2675,6,1,s
133,2693,3,1,s
1460,2696,5,1,s
2773,2714,3,0,s
1937,2750,5,0,s
886,2758,5,0,s
497,2770,3,0,s
1608,2773,4,0,s
913,2782,7,0,s
,2796,6,0,s
2629,2819,3,0,s
192,2850,3,0,s
2284,2862,4,0,s
176,2869,4,0,s
1132,2881,7,0,s
2442,2956,4,0,s
2850,2968,4,0,s
886,2979,7,0,s
