recruiter,recruit,degree,blk,testatus
72,3,6,1,s
548,4,3,1,s
761,10,4,1,s
476,14,10,0,i
580,15,7,0,s
436,17,4,0,s
20,18,4,0,i
936,20,8,0,i
562,21,8,1,s
114,25,5,0,s
255,26,6,0,s
727,27,4,1,i
598,29,5,1,s
286,30,3,1,s
820,33,7,0,s
733,34,5,1,s
644,35,4,0,s
938,36,6,1,s
198,43,5,1,s
417,47,3,0,s
14,49,3,0,s
36,53,7,0,s
15,58,6,0,s
494,63,7,1,i
828,72,8,1,s
111,76,8,1,s
461,78,4,0,s
211,88,2,0,s
172,90,4,1,i
34,94,6,0,s
383,108,6,1,s
678,111,5,0,s
574,112,2,1,s
570,114,3,1,s
427,128,4,0,s
936,132,6,1,s
938,133,6,0,i
854,157,5,1,s
132,168,8,0,s
63,172,7,0,i
761,174,6,0,s
108,175,7,1,s
574,190,4,1,s
521,195,7,0,s
277,198,6,0,s
962,200,3,1,i
168,211,8,0,i
474,215,7,0,s
692,226,5,0,s
800,232,8,1,i
656,234,3,1,s
693,239,3,0,s
198,250,7,0,s
752,255,11,0,i
611,257,7,1,i
813,258,5,1,s
255,268,6,1,i
715,270,3,1,s
453,277,4,0,s
580,282,11,1,s
608,286,5,1,i
548,296,7,0,s
174,299,6,1,s
426,305,5,1,s
425,308,4,1,i
733,310,6,0,s
461,311,7,0,s
549,313,4,1,s
25,322,4,1,s
611,325,13,1,s
478,329,7,0,s
685,340,5,0,s
634,341,6,0,s
63,343,6,0,s
,345,3,0,s
763,354,7,0,i
29,359,5,0,s
949,365,6,1,s
613,366,11,1,s
710,368,2,1,s
340,376,9,1,s
,383,1,1,s
962,384,4,1,s
390,385,7,0,s
451,387,11,0,s
,390,4,0,s
656,396,5,1,s
387,399,5,0,s
486,415,2,0,i
820,417,8,0,s
72,424,5,0,s
988,425,7,0,s
436,426,5,1,s
440,427,7,0,s
132,435,7,0,s
30,436,6,1,i
692,438,7,1,s
685,440,5,1,s
58,443,4,0,s
195,451,5,0,i
710,453,6,0,s
25,461,7,0,s
305,468,8,0,s
255,474,5,0,s
580,476,9,1,s
598,478,3,0,s
424,480,3,0,i
940,486,5,0,s
480,494,5,0,s
27,495,5,1,s
25,505,8,1,s
341,521,10,0,s
692,525,8,1,i
451,539,5,0,s
731,542,4,0,s
343,548,6,0,s
58,549,4,0,s
417,561,6,0,s
752,562,8,1,s
58,570,6,0,s
521,574,5,0,s
250,578,5,1,i
828,580,5,1,s
983,596,8,0,s
299,597,5,1,i
486,598,6,1,s
438,599,5,1,s
385,608,10,1,i
813,611,10,1,i
424,613,7,1,i
596,621,6,1,s
47,627,11,1,i
608,634,3,0,i
570,644,2,0,s
983,647,3,0,s
286,656,4,1,s
440,661,4,1,s
29,667,6,1,s
574,678,4,0,s
234,685,4,1,s
111,692,9,0,s
865,693,8,1,s
20,695,5,0,s
480,710,5,0,i
476,715,2,1,s
562,727,9,0,s
548,728,5,0,s
63,731,2,1,s
597,733,5,1,i
597,748,8,1,i
427,750,3,1,s
820,752,7,1,s
15,761,5,0,s
647,763,7,0,i
476,769,5,0,s
474,771,1,0,s
53,780,5,1,s
693,795,5,0,s
813,798,5,1,s
313,800,6,1,s
453,813,5,1,s
270,818,7,1,s
58,820,7,0,s
250,826,7,1,s
211,828,5,0,s
542,830,6,0,s
53,837,5,1,s
800,838,6,0,s
,844,1,1,s
313,854,5,1,s
440,856,3,1,s
211,857,3,0,s
763,865,6,0,s
49,899,3,1,s
172,902,6,1,s
322,908,8,0,s
693,910,4,1,s
34,912,8,0,i
854,924,8,0,s
838,931,4,1,s
461,933,4,0,s
,936,7,1,s
299,938,7,1,s
14,940,5,0,i
299,949,4,0,s
854,952,10,1,s
168,956,4,1,s
30,962,5,1,s
727,978,4,1,s
15,983,7,0,s
952,987,6,1,s
3,988,8,1,s
750,989,3,1,s
385,994,7,1,i
313,997,7,1,s
733,998,9,1,s
