recruiter,recruit,degree,blk,testatus
2592,1,4,1,s
648,4,5,0,s
935,33,8,1,i
1989,34,5,1,s
742,35,7,0,i
1096,66,4,0,i
779,69,4,1,s
2465,81,7,0,s
2702,117,3,0,s
,122,3,1,s
1631,178,11,1,s
2166,219,7,0,s
2091,224,4,0,s
178,239,8,1,s
2526,250,5,1,s
2029,258,5,1,s
4,284,3,0,s
310,293,6,1,s
2222,305,3,1,s
1,310,8,1,s
2640,325,3,1,s
1417,341,6,1,s
2945,389,2,1,s
2874,404,5,1,s
2665,418,6,0,s
284,449,7,0,i
,465,2,1,s
552,467,3,0,s
239,540,2,1,i
2843,549,4,0,s
817,552,3,0,s
2379,595,5,0,s
293,618,4,1,s
,644,2,0,s
549,648,3,0,s
2806,684,4,1,s
1786,709,3,0,s
2061,727,6,1,s
1988,742,7,0,i
2984,757,2,0,s
984,763,6,0,s
2307,766,3,0,s
2754,779,3,1,i
284,785,5,0,s
2002,789,3,1,s
684,796,6,1,s
4,817,4,0,s
4,823,3,0,s
2521,876,5,1,s
1630,880,11,1,s
1560,892,9,1,s
1631,893,4,1,s
549,910,7,0,s
1741,935,3,1,s
2806,942,3,1,s
1787,969,7,1,s
2465,984,5,0,s
2702,1009,7,0,s
2360,1048,5,0,s
2124,1053,7,0,s
2002,1063,4,1,s
1261,1077,6,1,s
1396,1096,4,1,s
81,1104,5,0,s
2393,1117,6,0,i
2334,1125,7,1,s
1231,1127,1,1,s
66,1142,3,0,i
1142,1152,4,0,s
2705,1182,3,0,s
2133,1194,8,0,s
2973,1213,5,1,s
1077,1231,3,1,s
2528,1261,4,1,s
2319,1277,10,1,s
2215,1313,3,1,s
66,1316,6,0,s
1048,1367,3,0,s
2399,1368,6,1,s
1368,1388,3,0,s
,1396,5,1,s
2140,1417,2,1,s
2704,1429,4,0,s
2640,1461,9,1,s
779,1477,5,1,s
540,1494,6,1,s
2215,1495,9,1,s
,1497,5,1,s
2592,1517,4,1,s
2528,1560,4,1,s
2809,1604,7,0,s
2062,1630,3,1,s
1742,1631,7,1,s
1,1687,6,1,s
2404,1730,7,1,s
684,1741,4,1,s
2048,1742,2,1,s
2404,1778,3,1,s
1053,1786,3,0,s
1517,1787,7,1,s
1152,1822,7,0,s
1786,1839,7,0,s
2203,1859,4,1,s
2980,1869,3,1,s
2526,1871,5,1,s
2592,1901,5,1,s
2704,1908,2,0,s
2203,1911,3,1,s
1063,1932,5,1,s
2033,1955,3,0,i
2386,1961,5,1,s
1741,1975,8,1,s
1096,1978,8,0,s
644,1988,5,0,s
2547,1989,6,1,s
1630,2002,7,1,s
117,2013,4,0,s
2437,2029,6,1,s
2521,2033,3,0,s
122,2048,6,1,s
1631,2061,4,1,s
1497,2062,5,1,i
1517,2064,6,1,s
1261,2081,2,1,s
1975,2091,4,1,s
1396,2124,3,0,s
2324,2129,7,0,s
1494,2133,5,1,s
1213,2140,2,1,s
449,2166,4,0,s
2754,2167,3,1,s
1117,2174,3,0,s
1313,2178,5,1,s
2336,2203,5,1,s
2129,2204,4,0,s
876,2215,4,1,s
2945,2222,7,1,i
2968,2261,1,1,s
2945,2264,7,1,s
1104,2295,5,0,i
2640,2304,7,1,s
910,2307,3,0,s
293,2319,8,1,s
1988,2324,7,0,s
1989,2334,2,1,s
1125,2336,6,1,s
1901,2360,5,0,s
1063,2367,4,0,s
1096,2377,6,1,s
549,2379,2,0,s
817,2386,4,0,s
1316,2393,2,0,s
789,2399,3,1,i
2336,2404,3,1,s
2081,2410,5,1,s
1730,2428,4,1,s
1787,2437,5,1,i
1517,2460,3,1,s
2478,2465,3,0,s
2591,2466,5,1,s
2336,2471,5,1,i
817,2478,4,0,s
2665,2484,6,0,s
2222,2519,4,1,i
2386,2521,6,0,s
2061,2526,5,1,s
1213,2528,5,1,s
942,2547,6,1,s
1741,2591,4,1,s
2547,2592,6,1,s
2526,2601,4,1,s
117,2625,6,0,s
2729,2635,4,1,s
1368,2640,8,1,s
1048,2665,7,0,s
2460,2682,3,1,s
1978,2702,5,0,s
1104,2704,8,0,s
2166,2705,3,0,s
2968,2729,3,1,s
418,2739,9,0,i
389,2754,8,1,s
1368,2780,6,1,s
893,2806,3,1,s
1388,2809,4,0,s
1125,2816,5,1,s
35,2843,8,0,i
33,2853,5,1,s
2215,2874,2,1,s
1213,2878,6,1,s
2984,2883,8,0,s
178,2918,3,1,s
1494,2945,7,1,s
2062,2946,3,1,s
796,2958,3,1,s
178,2968,5,1,s
2635,2973,4,1,s
2809,2976,6,0,s
893,2980,3,1,s
2124,2984,4,0,s
