recruiter,recruit,degree,blk,testatus
1356,1,5,0,s
2930,9,4,0,s
1228,15,11,1,s
1768,33,5,1,i
2084,41,6,0,s
2712,59,3,0,s
1887,67,6,0,s
400,68,4,0,s
2178,71,6,0,s
2273,76,5,0,s
41,82,8,1,s
359,100,5,1,i
2838,106,4,1,s
1013,118,5,1,s
2743,126,4,1,i
2963,133,2,0,s
2712,157,4,0,s
1203,167,9,0,i
397,168,7,0,s
1359,239,4,0,s
679,341,4,0,s
2838,347,3,1,s
1405,353,6,0,i
2480,359,5,0,i
2148,379,2,0,s
1768,392,2,0,s
2183,397,8,0,s
353,400,7,0,s
2139,429,6,0,s
1712,436,10,0,s
1727,438,4,0,s
1022,451,3,0,s
1359,455,4,1,s
167,511,9,0,s
67,512,3,0,s
1317,551,6,0,s
1203,598,4,0,s
2824,601,2,0,s
511,648,4,0,s
2824,679,6,0,s
2712,691,6,0,s
,720,6,0,s
877,724,7,1,s
995,755,4,0,s
2816,807,3,0,s
1591,818,6,1,i
239,822,2,1,s
1144,843,3,0,i
1828,877,4,0,i
1577,884,2,0,s
1933,901,4,1,s
2732,914,5,0,s
807,932,8,0,s
1828,936,10,0,s
551,968,7,0,s
67,979,3,1,s
1995,986,10,0,s
1005,995,4,0,s
1056,1005,5,0,s
2063,1013,3,0,s
1878,1020,6,0,s
2264,1022,4,0,s
2273,1056,8,0,i
167,1142,6,0,s
979,1143,6,1,s
720,1144,5,0,i
512,1148,7,0,s
2226,1203,6,0,s
2768,1206,4,0,s
67,1228,5,1,s
2141,1242,3,0,s
59,1244,6,0,s
59,1275,6,1,s
2223,1292,7,1,s
2397,1297,9,1,s
41,1302,5,0,i
,1317,3,0,s
341,1326,4,0,s
1600,1335,5,0,s
986,1345,5,0,s
551,1355,6,0,s
1144,1356,7,0,s
679,1359,7,0,s
979,1382,2,0,s
1925,1405,5,0,s
400,1422,5,0,i
2480,1517,3,0,s
1302,1554,6,1,s
,1577,4,1,s
932,1591,7,0,i
2824,1600,6,0,s
1143,1605,10,1,s
68,1712,9,0,s
720,1727,6,0,s
1292,1734,5,0,s
1345,1768,7,0,s
133,1814,7,0,i
,1828,4,0,s
1355,1845,8,0,i
2930,1878,8,0,i
877,1887,7,0,s
455,1913,8,1,s
429,1922,5,1,s
877,1925,2,0,s
9,1933,7,0,s
2963,1995,4,0,s
1878,2063,4,0,s
71,2084,3,0,s
2273,2117,1,1,s
397,2132,5,0,s
2480,2139,4,0,s
1345,2141,5,0,i
1845,2148,9,1,s
679,2153,7,0,s
2132,2178,5,0,s
884,2183,6,0,s
359,2223,2,0,s
76,2226,5,0,s
33,2227,3,1,s
100,2234,10,1,s
1382,2264,4,0,s
2640,2273,5,0,i
2063,2274,3,0,s
601,2301,4,0,s
2063,2397,5,0,s
436,2474,5,0,s
2178,2480,4,0,s
2264,2485,5,0,s
1143,2487,8,1,s
167,2600,4,0,s
1143,2623,2,1,s
1933,2637,4,0,s
1355,2640,5,0,i
167,2645,4,1,i
2274,2700,5,1,s
167,2712,5,0,s
2183,2720,6,0,s
106,2729,6,1,s
807,2732,10,0,s
1600,2743,3,1,s
76,2768,2,0,s
2640,2816,8,0,i
76,2824,6,0,i
1020,2838,6,0,s
1422,2851,5,0,s
512,2930,8,0,s
1020,2961,2,1,s
1317,2963,3,0,s
1517,2970,8,0,s
