recruiter,recruit,degree,blk,testatus
762,1,4,0,s
360,2,5,1,s
504,9,2,1,s
496,15,9,0,s
483,20,8,0,s
656,25,4,1,i
28,27,2,0,s
142,28,8,0,s
124,31,3,1,s
390,37,5,1,s
703,39,4,1,s
895,42,10,1,s
635,43,6,0,s
439,47,6,1,s
51,50,3,0,i
932,51,4,1,i
1000,55,11,0,s
569,73,6,0,s
,88,3,0,s
117,96,2,1,s
684,97,2,0,s
332,111,6,0,i
37,113,4,1,s
96,116,5,1,s
738,117,6,0,s
714,122,4,1,s
663,124,6,0,i
916,125,4,1,s
204,135,6,0,s
297,142,6,0,s
245,143,5,0,s
710,152,9,0,s
719,155,6,1,s
992,162,2,0,i
635,169,5,1,s
28,170,5,0,s
169,181,7,1,s
690,185,6,1,s
790,187,3,0,s
331,188,5,0,s
88,203,7,1,s
113,204,3,1,s
642,205,6,1,s
15,208,8,0,s
988,210,5,0,s
992,217,4,1,i
539,228,6,1,i
703,229,8,1,s
738,231,6,1,s
685,235,9,1,i
914,245,3,0,i
235,248,2,0,s
603,253,2,1,s
557,262,11,0,s
135,264,5,1,s
152,272,5,0,s
20,282,2,0,i
808,288,5,0,s
690,290,9,0,s
659,293,3,1,s
910,297,5,1,i
513,311,3,0,s
963,317,9,0,s
890,323,9,1,s
956,325,5,1,s
1000,331,5,1,s
323,332,11,1,i
603,337,9,0,s
865,360,4,1,s
97,364,4,0,i
116,374,5,1,s
317,375,5,1,s
443,386,3,0,s
293,390,3,1,s
50,393,8,0,s
50,401,7,0,s
981,410,5,0,s
790,428,8,0,s
297,439,6,0,s
685,443,4,1,s
967,447,9,0,i
155,455,8,0,i
311,459,5,1,i
51,461,4,1,s
655,467,5,0,s
657,472,4,0,s
671,483,8,0,s
604,486,3,0,s
759,491,10,0,s
695,492,3,1,s
332,495,5,0,s
694,496,8,1,i
495,498,8,1,i
710,504,3,0,s
533,507,5,0,s
323,513,7,0,s
730,516,5,1,s
569,533,7,0,s
169,539,3,1,s
116,551,4,0,s
205,554,7,1,s
596,555,5,0,i
443,557,5,1,s
331,560,8,1,s
985,569,7,0,s
533,580,8,0,i
761,581,4,0,s
695,586,4,1,s
925,596,5,0,s
985,603,5,1,s
551,604,4,0,s
31,608,6,1,s
210,623,4,1,i
551,624,8,1,s
37,628,3,0,s
971,634,8,0,i
988,635,6,0,i
904,642,2,1,s
188,643,5,1,s
925,649,7,1,i
1,652,4,1,s
498,654,7,1,s
701,655,6,0,s
169,656,5,0,s
663,657,9,0,s
1,659,3,1,s
20,663,3,0,s
780,664,5,0,s
904,671,3,0,s
782,684,3,0,s
623,685,4,1,s
155,690,6,0,i
967,694,4,1,i
311,695,3,0,s
596,701,4,0,s
188,703,8,1,i
113,710,5,1,s
656,713,5,1,s
203,714,10,1,i
604,719,5,0,s
865,723,4,1,s
390,730,6,1,s
496,733,6,1,s
943,738,4,1,s
596,753,6,1,s
467,759,8,0,i
245,761,7,0,s
967,762,5,0,i
671,773,4,0,s
723,775,8,0,s
925,780,9,0,s
623,782,3,1,i
901,790,5,1,s
,800,6,1,s
204,802,4,1,i
914,808,6,0,s
956,813,3,1,i
690,825,5,0,s
944,827,4,1,i
155,840,9,0,s
992,846,4,1,s
205,848,5,1,i
808,853,3,1,i
455,858,7,0,i
491,859,4,1,s
753,861,3,1,s
890,865,9,1,s
560,876,5,0,i
654,882,8,0,s
730,887,8,0,s
628,890,9,0,s
360,891,5,0,s
533,895,4,0,s
846,897,4,1,i
624,901,9,1,s
455,902,3,0,s
,904,3,1,s
988,910,6,1,s
790,914,6,1,i
,916,5,1,s
887,925,4,0,s
655,932,5,0,s
288,940,1,0,s
659,943,6,0,s
181,944,8,1,s
944,945,6,1,s
554,949,7,1,i
714,956,3,1,s
753,963,3,0,s
904,967,6,1,s
932,971,5,1,s
738,972,5,1,s
282,973,5,0,s
963,974,4,1,s
554,981,6,1,s
701,985,5,1,s
560,988,4,0,s
142,992,4,0,i
37,1000,6,1,s
