recruiter,recruit,degree,blk,testatus
491,25,4,1,i
439,28,8,0,s
390,37,5,1,s
654,38,3,0,s
255,39,4,1,s
341,41,7,1,s
895,42,10,1,s
317,46,5,0,s
401,50,3,0,i
834,57,2,0,i
728,60,9,0,s
291,67,2,0,s
303,78,6,1,s
710,82,9,0,s
465,93,6,1,s
182,106,7,0,s
164,108,2,1,s
551,116,5,1,s
529,123,4,1,i
663,124,6,0,i
675,126,4,1,s
730,131,4,1,i
859,137,4,1,i
137,143,5,0,s
498,144,4,1,s
220,145,4,1,i
756,152,9,0,s
,159,4,0,i
561,162,2,0,i
173,164,8,1,s
804,173,7,1,s
757,174,2,0,s
503,175,6,1,s
304,182,4,0,s
791,185,6,1,s
677,186,2,0,s
231,189,3,0,s
296,191,7,0,s
371,197,4,1,s
625,199,9,1,s
418,203,7,1,s
554,205,6,1,s
285,220,10,1,i
683,228,6,1,i
159,231,6,1,s
,235,9,1,i
791,236,3,0,s
199,241,6,1,s
401,246,3,0,i
529,250,4,1,s
285,255,2,1,s
601,257,4,1,i
910,265,6,1,s
714,275,4,0,s
600,277,6,0,s
330,283,3,0,s
792,285,5,0,s
832,290,9,0,s
792,291,4,1,s
390,293,3,1,s
851,296,5,1,s
961,303,7,0,s
290,304,3,1,s
569,317,9,0,s
581,321,5,1,s
235,323,9,1,s
728,330,9,0,s
887,335,4,1,i
994,337,9,0,s
379,341,6,1,s
609,344,10,1,s
503,348,10,1,i
712,353,6,0,s
205,358,3,1,s
220,371,4,1,i
317,375,5,1,s
760,379,6,0,s
730,390,3,1,s
28,400,3,1,s
515,401,7,0,s
465,408,5,0,s
712,418,4,0,s
580,420,5,0,s
199,427,3,1,s
174,439,6,0,s
,452,3,1,s
231,453,5,1,s
961,456,1,0,i
732,465,4,0,s
39,476,4,0,s
159,477,4,0,s
994,486,3,0,s
131,491,10,0,s
745,498,8,1,i
152,503,8,0,s
896,509,3,1,s
549,512,4,1,i
137,515,7,0,s
730,516,5,1,s
358,529,4,1,s
837,533,7,0,s
987,537,5,0,s
452,538,7,0,s
408,539,3,1,s
235,545,7,0,s
804,549,5,1,s
624,551,4,0,s
728,554,7,1,s
82,561,2,0,s
581,564,6,0,i
533,569,7,0,s
197,572,4,0,s
533,577,4,0,s
533,580,8,0,i
761,581,4,0,s
291,594,4,1,s
285,600,6,0,s
855,601,2,0,i
551,604,4,0,s
889,608,6,1,s
594,609,5,0,s
878,614,6,1,s
1000,615,3,1,s
664,616,8,0,i
834,624,8,1,s
732,625,7,0,i
164,633,3,0,s
791,639,4,0,s
498,654,7,1,s
25,656,5,0,s
228,657,9,0,s
979,658,7,1,s
175,662,5,1,s
657,663,3,0,s
625,664,5,0,s
604,675,8,1,s
46,677,5,1,s
675,683,7,1,s
371,692,3,0,i
152,710,5,1,s
910,712,4,1,s
784,714,10,1,i
604,719,5,0,s
303,724,4,0,s
486,728,5,0,s
887,730,6,1,s
477,732,3,0,i
896,745,4,0,i
185,753,6,1,s
439,756,4,1,s
554,757,4,0,s
175,760,4,1,s
903,761,7,0,s
173,770,4,0,s
664,780,9,0,s
683,781,5,0,s
400,784,5,1,s
304,786,3,1,i
965,791,4,0,i
664,792,6,0,i
108,800,6,1,s
757,804,4,1,s
509,810,3,0,s
257,811,2,1,s
250,812,3,0,s
375,832,2,1,s
453,834,5,0,s
757,837,2,0,i
910,841,8,1,s
675,846,4,1,s
290,851,8,0,s
834,855,5,0,i
946,859,4,1,s
143,868,3,0,s
236,878,3,1,s
979,882,8,0,s
987,885,6,1,s
503,887,8,0,s
137,889,3,1,s
418,895,4,0,s
859,896,5,1,s
337,901,9,1,s
770,903,5,0,i
46,910,6,1,s
516,939,5,0,s
896,942,2,1,i
400,946,4,1,i
784,961,7,0,s
46,965,3,0,s
228,973,5,0,s
159,975,7,0,s
662,979,6,0,s
296,987,4,0,i
220,994,9,0,s
37,1000,6,1,s
