recruiter,recruit,degree,blk,testatus
2222,11,6,1,i
389,12,8,0,s
648,31,5,0,s
1825,39,3,0,s
2204,55,16,1,i
577,70,9,0,s
2196,101,7,1,s
2704,108,5,1,i
1845,115,7,1,s
1956,118,6,0,s
55,125,10,1,s
2196,127,7,1,s
1280,154,10,0,i
1482,161,5,0,s
2576,188,2,1,s
2631,205,7,1,s
2844,207,7,1,i
2432,229,9,1,i
2925,236,5,1,s
1336,240,7,0,s
389,268,13,1,s
229,279,6,1,s
1825,288,6,0,i
464,315,8,0,s
12,329,6,1,s
1861,339,10,0,s
2331,341,7,1,s
1609,354,5,0,i
1329,357,7,1,i
279,376,7,1,s
1036,389,8,0,s
1728,405,6,0,s
115,446,7,1,s
127,463,7,1,s
1508,464,6,1,s
497,475,7,1,i
11,477,7,1,s
1508,497,8,0,s
405,537,6,1,s
1066,576,4,0,i
1626,577,14,1,s
2061,581,8,0,s
1883,602,7,1,s
2986,618,7,0,s
1769,648,13,1,s
2347,649,5,1,s
2704,688,4,0,s
2182,712,6,1,s
2432,726,10,1,i
2163,730,8,0,s
2347,732,9,1,s
2649,741,11,1,i
2061,750,4,1,s
726,753,5,1,i
1876,755,9,1,s
1953,757,9,0,s
315,795,5,1,s
732,817,7,1,s
1061,821,4,1,i
1833,835,9,0,s
1673,836,6,0,s
154,837,8,0,s
1861,882,7,0,s
1037,902,5,0,s
1609,937,5,1,s
2222,963,6,1,s
1845,986,8,1,s
315,991,4,1,i
2204,1036,4,1,s
2463,1037,3,0,s
1294,1055,6,1,s
1673,1059,5,1,s
2928,1061,6,1,s
2541,1066,6,0,s
339,1079,8,0,s
115,1090,3,1,s
2489,1127,7,0,i
1214,1128,7,0,i
268,1132,8,1,s
1582,1140,10,1,s
1329,1171,7,1,s
821,1199,10,1,s
2489,1214,4,0,s
115,1233,10,1,s
1140,1279,2,0,i
,1280,8,1,s
,1286,7,1,s
1769,1294,5,0,s
1420,1299,8,0,s
2518,1301,13,1,s
757,1314,9,1,s
2182,1329,10,1,s
882,1336,8,0,s
1140,1348,6,1,s
475,1350,7,1,s
389,1358,7,0,s
1128,1369,11,1,s
1673,1381,6,0,i
1726,1419,6,0,s
1128,1420,9,0,s
1066,1469,11,0,i
1689,1482,11,1,i
127,1490,10,1,i
205,1494,5,0,s
1128,1495,10,1,i
2518,1508,5,1,i
236,1523,5,1,s
2565,1529,4,0,s
2388,1534,5,0,s
1706,1582,9,0,s
125,1589,9,1,s
1127,1609,10,0,i
329,1626,6,1,s
12,1673,6,0,s
688,1689,7,0,s
477,1692,6,1,s
2518,1706,5,0,s
1036,1726,7,1,s
2386,1728,4,0,s
1482,1731,6,0,s
329,1732,5,0,s
2647,1769,11,1,i
1938,1789,7,1,s
2463,1825,7,0,s
688,1833,7,0,s
2127,1838,4,1,s
648,1845,5,0,s
101,1861,9,0,s
118,1876,8,0,s
2127,1883,7,1,s
2947,1889,13,0,s
1769,1898,6,1,s
2347,1938,11,1,s
1286,1942,10,1,i
2980,1953,7,1,s
2204,1956,9,0,i
205,1993,5,1,s
537,2006,7,1,s
1055,2056,10,1,s
1314,2061,4,1,s
1036,2075,7,0,s
1369,2088,7,1,s
2576,2095,8,0,i
2088,2127,6,1,s
1728,2154,11,0,i
1132,2158,9,0,s
1889,2163,7,0,i
577,2182,7,1,i
2647,2196,10,0,s
1953,2204,10,1,s
55,2222,10,1,s
2385,2283,5,0,i
2804,2309,8,1,s
2127,2328,7,1,s
2463,2331,6,0,s
1280,2347,6,1,s
2615,2385,7,1,s
726,2386,6,1,s
836,2388,9,1,i
2925,2390,8,1,s
2576,2406,6,0,s
31,2415,11,0,s
1127,2432,15,0,s
2611,2463,8,1,s
817,2486,2,0,s
757,2489,7,0,s
2588,2497,6,1,i
1314,2518,4,0,s
835,2520,4,0,i
2497,2541,9,1,s
817,2552,11,1,s
2647,2561,10,1,s
1127,2565,6,1,i
2804,2576,10,0,s
726,2588,8,0,s
1582,2611,8,1,s
836,2615,6,0,s
2196,2631,7,0,s
1706,2647,6,0,s
1589,2649,9,1,s
,2671,9,1,s
339,2700,4,1,s
497,2704,5,0,s
31,2712,7,0,s
12,2744,7,0,s
2386,2766,9,0,s
1845,2793,9,0,s
108,2804,8,0,s
101,2832,9,1,s
991,2844,5,1,i
712,2878,5,1,i
618,2895,11,0,s
1199,2909,5,0,s
1889,2925,6,0,s
1582,2928,9,1,s
354,2947,11,0,s
,2980,8,0,s
464,2986,5,0,s
